PLAYER_NAME,AGE,TEAM_ABBREVIATION,GP,MPG,clock,FG%,FT%,3P%,PPG,RPG,APG,AST_TO,SPG,BPG,STOCKS,STOCKS_PG,OREB_PG,DREB_PG,TOV_PG,PF_PG,FGA_PG,FGM_PG,FTA_PG,FTM_PG,3PA_PG,3PM_PG,2PA_PG,2PM_PG,2P%,NBA_FANTASY_PTS_PG
George Hill,31.0,UTA,49,31.51,31:30,0.477,0.801,0.403,16.918,3.408,4.163,2.4,1.02,0.224,61,1.245,0.469,2.939,1.735,2.327,12.367,5.898,4.0,3.204,4.755,1.918,7.612,3.98,0.523,29.253
Will Barton,26.0,DEN,60,28.418,28:25,0.443,0.753,0.37,13.667,4.317,3.433,2.124,0.8,0.467,76,1.267,0.967,3.35,1.617,1.833,11.1,4.917,3.167,2.383,3.917,1.45,7.183,3.467,0.483,26.18
Clint Capela,23.0,HOU,65,23.866,23:51,0.643,0.531,,12.585,8.092,0.969,0.724,0.523,1.215,113,1.738,2.738,5.354,1.338,2.754,8.662,5.569,2.723,1.446,0.0,0.0,8.662,5.569,0.643,27.626
Gorgui Dieng,27.0,MIN,82,32.356,32:21,0.502,0.814,0.372,9.951,7.89,1.927,1.477,1.073,1.159,183,2.232,2.293,5.598,1.305,3.098,8.061,4.049,2.037,1.659,0.524,0.195,7.537,3.854,0.511,27.7
CJ Miles,30.0,IND,76,23.373,23:22,0.434,0.903,0.413,10.724,3.013,0.632,1.2,0.605,0.329,71,0.934,0.395,2.618,0.526,1.987,8.513,3.697,1.224,1.105,5.382,2.224,3.132,1.474,0.471,17.563
Thaddeus Young,29.0,IND,74,30.224,30:13,0.527,0.523,0.381,11.0,6.054,1.649,1.284,1.527,0.392,142,1.919,1.77,4.284,1.284,1.824,9.284,4.892,1.162,0.608,1.595,0.608,7.689,4.284,0.557,25.211
Jamal Murray,20.0,DEN,82,21.52,21:31,0.404,0.883,0.334,9.89,2.61,2.073,1.504,0.622,0.293,75,0.915,0.5,2.11,1.378,1.512,8.902,3.598,1.463,1.293,4.195,1.402,4.707,2.195,0.466,17.498
Kent Bazemore,27.0,ATL,73,26.887,26:53,0.409,0.708,0.346,10.973,3.164,2.425,1.416,1.247,0.712,143,1.959,0.616,2.548,1.712,2.26,9.877,4.041,2.301,1.63,3.644,1.26,6.233,2.781,0.446,22.571
Pau Gasol,36.0,SAS,64,25.418,25:25,0.502,0.707,0.538,12.375,7.828,2.344,1.852,0.375,1.094,94,1.469,1.672,6.156,1.266,1.719,9.438,4.734,2.875,2.031,1.625,0.875,7.812,3.859,0.494,28.425
Nick Young,32.0,LAL,60,25.938,25:56,0.43,0.856,0.404,13.183,2.3,0.967,1.611,0.617,0.233,51,0.85,0.417,1.883,0.6,2.283,10.55,4.533,1.5,1.283,7.017,2.833,3.533,1.7,0.481,19.343
Marco Belinelli,31.0,CHA,74,24.021,24:01,0.429,0.893,0.36,10.541,2.405,1.986,2.1,0.595,0.122,53,0.716,0.189,2.216,0.946,1.216,8.311,3.568,2.27,2.027,3.824,1.378,4.486,2.189,0.488,17.609
Draymond Green,27.0,GSW,76,32.512,32:30,0.418,0.709,0.308,10.211,7.882,7.013,2.897,2.026,1.395,260,3.421,1.289,6.592,2.421,2.855,8.553,3.579,2.803,1.987,3.461,1.066,5.092,2.513,0.494,38.03
Maurice Harkless,24.0,POR,77,28.871,28:52,0.503,0.621,0.351,10.039,4.429,1.143,1.023,1.104,0.909,155,2.013,1.623,2.805,1.117,2.779,8.104,4.078,1.61,1.0,2.519,0.883,5.584,3.195,0.572,21.99
Shabazz Muhammad,24.0,MIN,78,19.43,19:25,0.482,0.774,0.338,9.897,2.821,0.449,0.625,0.282,0.077,28,0.359,1.077,1.744,0.718,1.103,7.667,3.692,2.436,1.885,1.859,0.628,5.808,3.064,0.528,14.314
Dirk Nowitzki,39.0,DAL,54,26.375,26:22,0.437,0.875,0.378,14.241,6.537,1.519,1.608,0.556,0.704,68,1.259,0.426,6.111,0.944,2.093,12.556,5.481,2.074,1.815,3.87,1.463,8.685,4.019,0.463,27.196
Malcolm Brogdon,24.0,MIL,75,26.432,26:25,0.457,0.865,0.404,10.227,2.84,4.227,2.805,1.12,0.16,96,1.28,0.627,2.213,1.507,1.867,8.467,3.867,1.68,1.453,2.573,1.04,5.893,2.827,0.48,22.308
Jon Leuer,28.0,DET,75,25.917,25:55,0.48,0.867,0.293,10.227,5.36,1.48,1.682,0.413,0.347,57,0.76,1.36,4.0,0.88,1.933,8.613,4.133,1.507,1.307,2.227,0.653,6.387,3.48,0.545,20.279
Patty Mills,28.0,SAS,80,21.93,21:55,0.44,0.825,0.414,9.488,1.762,3.5,2.772,0.812,0.038,68,0.85,0.3,1.462,1.262,1.362,7.762,3.412,1.0,0.825,4.438,1.838,3.325,1.575,0.474,18.14
Ish Smith,28.0,DET,81,24.138,24:08,0.439,0.706,0.267,9.358,2.901,5.16,3.732,0.753,0.407,94,1.16,0.259,2.642,1.383,1.568,9.247,4.062,1.259,0.889,1.296,0.346,7.951,3.716,0.467,22.679
Nik Stauskas,23.0,PHI,80,27.346,27:20,0.396,0.813,0.368,9.45,2.825,2.35,1.469,0.562,0.4,77,0.962,0.262,2.562,1.6,1.8,7.925,3.138,1.875,1.525,4.488,1.65,3.438,1.488,0.433,17.652
Marquese Chriss,19.0,PHX,82,21.26,21:15,0.449,0.624,0.321,9.183,4.244,0.732,0.556,0.817,0.854,137,1.671,1.171,3.073,1.317,3.207,7.707,3.463,2.207,1.378,2.732,0.878,4.976,2.585,0.52,19.068
Reggie Jackson,27.0,DET,52,27.392,27:23,0.419,0.868,0.359,14.462,2.192,5.192,2.368,0.673,0.096,40,0.769,0.404,1.788,2.192,2.481,13.019,5.462,2.615,2.269,3.538,1.269,9.481,4.192,0.442,24.996
Rodney Hood,24.0,UTA,59,27.005,27:00,0.408,0.783,0.371,12.678,3.424,1.627,1.477,0.644,0.186,49,0.831,0.271,3.153,1.102,2.237,11.288,4.61,1.949,1.525,5.203,1.932,6.085,2.678,0.44,20.617
Nikola Mirotic,26.0,CHI,70,23.984,23:59,0.413,0.773,0.342,10.629,5.486,1.071,0.938,0.757,0.786,108,1.543,0.871,4.614,1.143,1.829,8.929,3.686,1.829,1.414,5.386,1.843,3.543,1.843,0.52,22.304
Michael Kidd-Gilchrist,23.0,CHA,81,29.005,29:00,0.477,0.784,0.111,9.173,6.975,1.407,2.036,1.0,0.951,158,1.951,1.926,5.049,0.691,2.309,7.63,3.642,2.395,1.877,0.111,0.012,7.519,3.63,0.483,24.815
Cory Joseph,25.0,TOR,80,25.034,25:02,0.452,0.77,0.356,9.25,2.938,3.312,2.454,0.825,0.162,79,0.988,0.638,2.3,1.35,1.75,8.262,3.738,1.525,1.175,1.688,0.6,6.575,3.138,0.477,19.356
Brandon Ingram,19.0,LAL,79,28.851,28:51,0.402,0.621,0.294,9.367,4.0,2.101,1.431,0.633,0.456,86,1.089,0.759,3.241,1.468,2.0,8.684,3.494,2.709,1.684,2.367,0.696,6.316,2.797,0.443,19.116
Dion Waiters,25.0,MIA,46,30.092,30:05,0.424,0.646,0.395,15.848,3.326,4.348,1.942,0.913,0.435,62,1.348,0.391,2.935,2.239,2.065,14.413,6.109,2.761,1.783,4.674,1.848,9.739,4.261,0.438,28.165
Joe Johnson,36.0,UTA,78,23.627,23:37,0.436,0.818,0.411,9.167,3.115,1.846,2.087,0.462,0.231,54,0.692,0.423,2.692,0.885,1.192,8.026,3.5,0.987,0.808,3.308,1.359,4.718,2.141,0.454,16.867
Marreese Speights,29.0,LAC,82,15.681,15:40,0.445,0.876,0.372,8.671,4.549,0.793,0.942,0.28,0.5,64,0.78,1.073,3.476,0.841,2.793,6.683,2.976,1.671,1.463,3.378,1.256,3.305,1.72,0.52,16.818
Trevor Booker,29.0,BKN,71,24.709,24:42,0.516,0.673,0.321,9.986,8.042,1.944,1.087,1.056,0.394,103,1.451,2.014,6.028,1.789,2.141,8.324,4.296,1.549,1.042,1.099,0.352,7.225,3.944,0.546,25.115
Deron Williams,33.0,CLE,64,25.896,25:53,0.438,0.826,0.363,10.953,2.297,5.625,2.609,0.484,0.125,39,0.609,0.219,2.078,2.156,2.156,9.375,4.109,1.703,1.406,3.656,1.328,5.719,2.781,0.486,21.819
E'Twaun Moore,28.0,NOP,73,24.927,24:55,0.457,0.77,0.37,9.589,2.082,2.247,2.645,0.685,0.438,82,1.123,0.452,1.63,0.849,1.795,8.479,3.877,1.014,0.781,2.849,1.055,5.63,2.822,0.501,17.978
JaMychal Green,27.0,MEM,77,27.287,27:17,0.5,0.802,0.379,8.948,7.065,1.091,0.894,0.61,0.442,81,1.052,2.169,4.896,1.221,3.221,6.494,3.247,2.169,1.74,1.883,0.714,4.61,2.532,0.549,20.997
Jameer Nelson,35.0,DEN,75,27.264,27:15,0.444,0.714,0.388,9.16,2.56,5.133,3.008,0.72,0.107,62,0.827,0.373,2.187,1.707,2.627,8.053,3.573,0.84,0.6,3.64,1.413,4.413,2.16,0.489,20.705
Tony Snell,25.0,MIL,80,29.196,29:11,0.455,0.81,0.406,8.538,3.1,1.2,1.745,0.688,0.175,69,0.862,0.275,2.825,0.688,1.562,6.762,3.075,0.725,0.588,4.438,1.8,2.325,1.275,0.548,15.958
Ty Lawson,29.0,SAC,69,25.103,25:06,0.454,0.797,0.288,9.87,2.594,4.841,2.589,1.072,0.087,80,1.159,0.638,1.957,1.87,1.725,7.565,3.435,3.145,2.507,1.71,0.493,5.855,2.942,0.502,21.852
Kelly Olynyk,26.0,BOS,75,20.511,20:30,0.512,0.732,0.354,9.04,4.813,1.973,1.542,0.587,0.387,73,0.973,0.973,3.84,1.28,2.76,6.773,3.467,1.64,1.2,2.56,0.907,4.213,2.56,0.608,19.416
Kyle Korver,36.0,CLE,67,26.165,26:09,0.464,0.905,0.451,10.119,2.776,1.642,1.594,0.507,0.313,55,0.821,0.104,2.672,1.03,1.597,7.687,3.567,0.627,0.567,5.358,2.418,2.328,1.149,0.494,17.346
Channing Frye,34.0,CLE,74,18.89,18:53,0.458,0.851,0.409,9.135,3.919,0.608,0.849,0.446,0.5,70,0.946,0.5,3.419,0.716,1.865,7.027,3.216,1.0,0.851,4.527,1.851,2.5,1.365,0.546,16.872
Rondae Hollis-Jefferson,22.0,BKN,78,22.582,22:34,0.434,0.751,0.224,8.654,5.795,1.974,1.328,1.051,0.564,126,1.615,1.231,4.564,1.487,2.269,6.949,3.013,3.244,2.436,0.859,0.192,6.09,2.821,0.463,21.928
Jusuf Nurkić,22.0,POR,65,21.4,21:24,0.507,0.571,0.0,10.185,7.185,1.892,0.86,0.769,1.138,124,1.908,2.369,4.815,2.2,2.477,8.215,4.169,3.231,1.846,0.015,0.0,8.2,4.169,0.508,25.168
Gerald Henderson,29.0,PHI,72,23.154,23:09,0.423,0.806,0.353,9.194,2.569,1.556,1.806,0.556,0.208,55,0.764,0.472,2.097,0.861,1.792,7.681,3.25,2.292,1.847,2.403,0.847,5.278,2.403,0.455,16.042
Wayne Ellington,29.0,MIA,62,24.189,24:11,0.416,0.86,0.378,10.452,2.129,1.129,2.333,0.565,0.065,39,0.629,0.29,1.839,0.484,1.129,8.952,3.726,0.694,0.597,6.355,2.403,2.597,1.323,0.509,16.103
Tony Allen,35.0,MEM,71,26.954,26:57,0.461,0.615,0.278,9.056,5.507,1.38,0.98,1.62,0.408,144,2.028,2.338,3.169,1.408,2.507,8.38,3.859,1.831,1.127,0.761,0.211,7.62,3.648,0.479,22.411
Cody Zeller,24.0,CHA,62,27.83,27:49,0.571,0.679,0.0,10.306,6.532,1.597,1.523,1.0,0.935,120,1.935,2.177,4.355,1.048,3.048,7.145,4.081,3.161,2.145,0.016,0.0,7.129,4.081,0.572,25.298
Patrick Beverley,28.0,HOU,67,30.716,30:42,0.42,0.768,0.382,9.537,5.866,4.194,2.81,1.478,0.373,124,1.851,1.418,4.448,1.493,3.313,8.104,3.403,1.418,1.09,4.299,1.642,3.806,1.761,0.463,26.927
Tony Parker,35.0,SAS,63,25.191,25:11,0.466,0.726,0.333,10.127,1.794,4.524,3.202,0.54,0.032,36,0.571,0.143,1.651,1.413,1.46,9.032,4.206,1.857,1.349,1.095,0.365,7.937,3.841,0.484,19.367
Jeff Green,30.0,ORL,69,22.228,22:13,0.394,0.863,0.275,9.246,3.101,1.174,1.08,0.536,0.188,50,0.725,0.565,2.536,1.087,1.493,8.087,3.188,2.435,2.101,2.797,0.768,5.29,2.42,0.458,15.816
DeMarre Carroll,30.0,TOR,72,26.13,26:07,0.4,0.761,0.341,8.861,3.819,1.028,1.37,1.125,0.375,108,1.5,0.875,2.944,0.75,1.986,7.639,3.056,1.625,1.236,4.444,1.514,3.194,1.542,0.483,18.736
Norman Powell,24.0,TOR,76,17.995,17:59,0.449,0.792,0.324,8.368,2.224,1.079,1.171,0.684,0.184,66,0.868,0.342,1.882,0.921,1.671,6.658,2.987,2.092,1.658,2.276,0.737,4.382,2.25,0.514,14.339
Tristan Thompson,26.0,CLE,78,29.954,29:57,0.6,0.498,0.0,8.077,9.167,0.987,1.203,0.5,1.077,123,1.577,3.667,5.5,0.821,2.256,5.603,3.359,2.731,1.359,0.038,0.0,5.564,3.359,0.604,24.468
Monta Ellis,31.0,IND,74,26.996,26:59,0.443,0.727,0.319,8.514,2.757,3.189,1.748,1.054,0.365,105,1.419,0.257,2.5,1.824,2.014,7.527,3.338,1.73,1.257,1.824,0.581,5.703,2.757,0.483,19.038
Justin Holiday,28.0,NYK,82,19.989,19:59,0.433,0.825,0.355,7.671,2.744,1.244,1.545,0.793,0.378,96,1.171,0.329,2.415,0.805,1.329,6.561,2.841,0.976,0.805,3.329,1.183,3.232,1.659,0.513,15.537
Joel Embiid,23.0,PHI,31,25.357,25:21,0.466,0.783,0.367,20.226,7.839,2.129,0.564,0.871,2.452,103,3.323,1.968,5.871,3.774,3.613,13.839,6.452,7.871,6.161,3.161,1.161,10.677,5.29,0.495,39.019
D.J. Augustin,29.0,ORL,78,19.721,19:43,0.377,0.814,0.347,7.897,1.5,2.679,2.322,0.397,0.013,32,0.41,0.192,1.308,1.154,1.295,6.628,2.5,2.064,1.679,3.513,1.218,3.115,1.282,0.412,13.794
Alex Len,24.0,PHX,77,20.255,20:15,0.497,0.721,0.25,7.961,6.623,0.571,0.431,0.494,1.273,136,1.766,2.026,4.597,1.325,3.143,6.013,2.987,2.701,1.948,0.156,0.039,5.857,2.948,0.503,20.74
Willie Cauley-Stein,23.0,SAC,75,18.944,18:56,0.53,0.669,0.0,8.147,4.52,1.067,1.159,0.707,0.587,97,1.293,1.133,3.387,0.92,1.96,6.413,3.4,2.013,1.347,0.027,0.0,6.387,3.4,0.532,18.131
Nene,34.0,HOU,67,17.877,17:52,0.617,0.589,0.333,9.09,4.209,0.97,0.89,0.836,0.582,95,1.418,1.418,2.791,1.09,2.433,5.925,3.657,2.94,1.731,0.134,0.045,5.791,3.612,0.624,18.76
Emmanuel Mudiay,21.0,DEN,55,25.556,25:33,0.377,0.784,0.315,10.964,3.236,3.945,1.764,0.745,0.236,54,0.982,0.527,2.709,2.236,1.727,10.018,3.782,3.036,2.382,3.236,1.018,6.782,2.764,0.408,21.475
Jeremy Lamb,25.0,CHA,62,18.428,18:25,0.46,0.853,0.281,9.726,4.258,1.21,1.875,0.435,0.371,50,0.806,0.484,3.774,0.645,1.581,7.919,3.645,2.081,1.774,2.355,0.661,5.565,2.984,0.536,18.424
Brandon Knight,25.0,PHX,54,21.107,21:06,0.398,0.857,0.324,11.019,2.185,2.407,1.477,0.5,0.093,32,0.593,0.463,1.722,1.63,1.611,9.722,3.87,2.852,2.444,2.574,0.833,7.148,3.037,0.425,17.4
Doug McDermott,25.0,OKC,66,22.844,22:50,0.447,0.845,0.37,8.97,2.712,0.879,1.526,0.197,0.076,18,0.273,0.303,2.409,0.576,1.197,7.53,3.364,1.273,1.076,3.152,1.167,4.379,2.197,0.502,13.785
Jahlil Okafor,21.0,PHI,50,22.68,22:40,0.514,0.671,,11.8,4.8,1.16,0.637,0.4,0.98,69,1.38,1.62,3.18,1.82,2.44,9.42,4.84,3.16,2.12,0.0,0.0,9.42,4.84,0.514,21.62
Kenneth Faried,27.0,DEN,61,21.244,21:14,0.548,0.693,0.0,9.623,7.574,0.902,0.932,0.705,0.656,83,1.361,3.0,4.574,0.967,2.033,6.82,3.738,3.098,2.148,0.098,0.0,6.721,3.738,0.556,23.179
Willy Hernangomez,23.0,NYK,72,18.395,18:23,0.529,0.728,0.267,8.153,6.972,1.333,0.96,0.569,0.5,77,1.069,2.361,4.611,1.389,2.083,6.458,3.417,1.736,1.264,0.208,0.056,6.25,3.361,0.538,20.339
Evan Turner,28.0,POR,65,25.516,25:30,0.426,0.825,0.263,9.015,3.8,3.154,2.05,0.815,0.369,77,1.185,0.554,3.246,1.538,1.862,8.492,3.615,1.585,1.308,1.815,0.477,6.677,3.138,0.47,20.322
Vince Carter,40.0,MEM,73,24.652,24:39,0.394,0.765,0.378,8.027,3.11,1.822,2.66,0.822,0.493,96,1.315,0.493,2.616,0.685,2.233,6.712,2.644,1.575,1.205,4.055,1.534,2.658,1.11,0.418,17.752
Langston Galloway,25.0,SAC,74,20.194,20:11,0.38,0.797,0.39,7.905,2.108,1.257,2.022,0.622,0.081,52,0.703,0.365,1.743,0.622,1.297,7.365,2.797,0.865,0.689,4.162,1.622,3.203,1.176,0.367,13.807
Terrence Jones,25.0,MIL,54,23.534,23:32,0.47,0.606,0.253,10.815,5.667,1.093,1.229,0.741,1.0,94,1.741,1.204,4.463,0.889,1.241,9.111,4.278,3.148,1.907,1.389,0.352,7.722,3.926,0.508,23.587
Joe Ingles,29.0,UTA,82,24.051,24:03,0.452,0.735,0.441,7.085,3.183,2.744,2.103,1.171,0.098,104,1.268,0.28,2.902,1.305,1.988,5.5,2.488,0.829,0.61,3.402,1.5,2.098,0.988,0.471,17.521
Matthew Dellavedova,26.0,MIL,76,26.132,26:07,0.39,0.854,0.367,7.592,1.934,4.697,2.684,0.697,0.0,53,0.697,0.316,1.618,1.75,2.013,7.026,2.737,1.263,1.079,2.829,1.039,4.197,1.697,0.404,17.301
Brandon Jennings,27.0,WAS,81,22.24,22:14,0.359,0.75,0.313,7.123,2.42,4.877,3.086,0.864,0.049,74,0.914,0.358,2.062,1.58,1.432,6.605,2.37,1.877,1.407,3.111,0.975,3.494,1.395,0.399,18.502
David Lee,34.0,SAS,79,18.696,18:41,0.59,0.708,,7.291,5.582,1.57,1.512,0.392,0.506,71,0.899,1.886,3.696,1.038,1.582,5.316,3.139,1.43,1.013,0.0,0.0,5.316,3.139,0.59,18.003
Andre Iguodala,33.0,GSW,76,26.283,26:16,0.528,0.706,0.362,7.553,4.0,3.434,4.5,1.0,0.513,115,1.513,0.671,3.329,0.763,1.276,5.461,2.882,1.342,0.947,2.329,0.842,3.132,2.039,0.651,21.28
Iman Shumpert,27.0,CLE,76,25.49,25:29,0.411,0.789,0.36,7.461,2.868,1.434,1.397,0.816,0.355,89,1.171,0.513,2.355,1.026,1.974,6.434,2.645,1.184,0.934,3.434,1.237,3.0,1.408,0.469,15.541
Solomon Hill,26.0,NOP,80,29.679,29:40,0.383,0.805,0.348,7.038,3.838,1.762,1.72,0.9,0.4,104,1.3,0.638,3.2,1.025,2.275,5.975,2.288,1.6,1.288,3.375,1.175,2.6,1.112,0.428,17.161
Rudy Gay,30.0,SAC,30,33.763,33:45,0.455,0.855,0.372,18.733,6.333,2.767,1.122,1.467,0.867,70,2.333,1.167,5.167,2.467,2.633,14.733,6.7,4.6,3.933,3.767,1.4,10.967,5.3,0.483,35.017
Richaun Holmes,23.0,PHI,57,20.925,20:55,0.558,0.699,0.351,9.807,5.456,1.018,1.055,0.737,0.965,97,1.702,1.649,3.807,0.965,2.386,7.228,4.035,1.807,1.263,1.351,0.474,5.877,3.561,0.606,22.021
T.J. McConnell,25.0,PHI,81,26.338,26:20,0.461,0.811,0.2,6.864,3.099,6.593,3.358,1.654,0.123,144,1.778,0.481,2.617,1.963,1.716,6.321,2.914,1.111,0.901,0.679,0.136,5.642,2.778,0.492,23.842
Troy Daniels,25.0,MEM,67,17.661,17:39,0.374,0.796,0.389,8.224,1.493,0.687,1.022,0.299,0.06,24,0.358,0.328,1.164,0.672,1.343,7.388,2.761,0.806,0.642,5.299,2.06,2.09,0.701,0.336,11.448
Isaiah Whitehead,22.0,BKN,73,22.513,22:30,0.402,0.805,0.295,7.438,2.521,2.63,1.352,0.575,0.493,78,1.068,0.438,2.082,1.945,2.397,6.959,2.795,1.548,1.247,2.041,0.603,4.918,2.192,0.446,15.668
P.J. Tucker,32.0,TOR,81,27.604,27:36,0.413,0.774,0.357,6.667,5.815,1.222,1.5,1.432,0.235,135,1.667,1.444,4.37,0.815,2.42,5.951,2.457,1.148,0.889,2.42,0.864,3.531,1.593,0.451,19.663
Josh Richardson,23.0,MIA,53,30.46,30:27,0.394,0.779,0.33,10.17,3.17,2.642,2.154,1.132,0.736,99,1.868,0.66,2.509,1.226,2.491,9.679,3.811,1.453,1.132,4.283,1.415,5.396,2.396,0.444,22.313
Raymond Felton,33.0,LAC,80,21.248,21:14,0.43,0.781,0.319,6.725,2.725,2.388,2.301,0.825,0.275,88,1.1,0.412,2.312,1.038,1.562,6.425,2.762,0.8,0.625,1.8,0.575,4.625,2.188,0.473,15.839
Rajon Rondo,31.0,CHI,69,26.706,26:42,0.408,0.6,0.376,7.797,5.145,6.681,2.728,1.435,0.159,110,1.594,1.058,4.087,2.449,2.087,8.13,3.319,0.725,0.435,1.928,0.725,6.203,2.594,0.418,26.326
Al Jefferson,32.0,IND,66,14.101,14:06,0.499,0.765,0.0,8.106,4.212,0.864,1.727,0.288,0.242,35,0.53,1.136,3.076,0.5,1.894,7.136,3.561,1.288,0.985,0.015,0.0,7.121,3.561,0.5,15.547
Justin Anderson,23.0,PHI,75,16.363,16:21,0.424,0.791,0.299,7.093,3.267,0.88,1.0,0.547,0.307,64,0.853,0.92,2.347,0.88,1.453,5.853,2.48,1.72,1.36,2.587,0.773,3.267,1.707,0.522,14.013
Al-Farouq Aminu,26.0,POR,61,29.064,29:03,0.393,0.706,0.33,8.721,7.393,1.623,1.053,0.984,0.721,104,1.705,1.262,6.131,1.541,1.672,7.639,3.0,2.23,1.574,3.475,1.148,4.164,1.852,0.445,23.602
Sergio Rodriguez,31.0,PHI,68,22.315,22:18,0.392,0.667,0.365,7.794,2.309,5.059,2.688,0.721,0.059,53,0.779,0.309,2.0,1.882,1.397,7.882,3.088,0.397,0.265,3.706,1.353,4.176,1.735,0.415,18.609
Michael Beasley,28.0,MIL,56,16.688,16:41,0.532,0.743,0.419,9.429,3.446,0.946,0.803,0.482,0.482,54,0.964,0.714,2.732,1.179,1.643,7.25,3.857,1.875,1.393,0.768,0.321,6.482,3.536,0.545,16.698
Montrezl Harrell,23.0,HOU,58,18.337,18:20,0.652,0.628,0.143,9.086,3.776,1.103,1.455,0.345,0.724,62,1.069,1.397,2.379,0.759,2.172,5.948,3.879,2.086,1.31,0.121,0.017,5.828,3.862,0.663,17.721
Ian Clark,26.0,GSW,77,14.76,14:45,0.487,0.759,0.374,6.844,1.571,1.169,1.636,0.506,0.104,47,0.61,0.286,1.286,0.714,1.0,5.623,2.74,0.753,0.571,2.117,0.792,3.506,1.948,0.556,11.6
Matt Barnes,37.0,GSW,74,23.999,23:59,0.391,0.787,0.331,7.122,5.189,2.635,1.822,0.649,0.351,74,1.0,0.946,4.243,1.446,2.5,6.392,2.5,1.203,0.946,3.554,1.176,2.838,1.324,0.467,18.855
Jeremy Lin,28.0,BKN,36,24.516,24:30,0.438,0.816,0.372,14.528,3.75,5.111,2.14,1.167,0.389,56,1.556,0.306,3.444,2.389,2.194,11.111,4.861,3.917,3.194,4.333,1.611,6.778,3.25,0.48,28.972
Andre Roberson,25.0,OKC,79,30.074,30:04,0.464,0.423,0.245,6.608,5.101,1.0,1.549,1.19,1.0,173,2.19,1.241,3.861,0.646,2.582,5.861,2.722,1.405,0.595,2.329,0.57,3.532,2.152,0.609,20.153
Amir Johnson,30.0,BOS,80,20.1,20:06,0.576,0.67,0.409,6.5,4.575,1.75,1.818,0.638,0.775,113,1.412,1.475,3.1,0.962,2.638,4.625,2.662,1.25,0.838,0.825,0.338,3.8,2.325,0.612,17.89
Manu Ginobili,39.0,SAS,69,18.717,18:43,0.39,0.804,0.392,7.493,2.275,2.652,1.906,1.188,0.232,98,1.42,0.406,1.87,1.391,1.725,6.362,2.478,1.551,1.246,3.29,1.29,3.072,1.188,0.387,17.071
Dwight Powell,25.0,DAL,77,17.318,17:19,0.515,0.759,0.284,6.701,3.974,0.636,1.441,0.792,0.506,100,1.299,1.208,2.766,0.442,1.753,4.896,2.519,1.831,1.39,0.961,0.273,3.935,2.247,0.571,15.879
Jaylen Brown,20.0,BOS,78,17.196,17:11,0.455,0.685,0.343,6.603,2.821,0.821,0.941,0.449,0.231,53,0.679,0.577,2.244,0.872,1.821,5.41,2.462,1.59,1.09,1.718,0.59,3.692,1.872,0.507,12.385
Arron Afflalo,31.0,SAC,61,25.899,25:53,0.44,0.892,0.411,8.443,2.049,1.279,1.857,0.344,0.098,27,0.443,0.148,1.902,0.689,1.705,6.885,3.033,1.525,1.361,2.475,1.016,4.41,2.016,0.457,13.459
Garrett Temple,31.0,SAC,65,26.59,26:35,0.424,0.784,0.373,7.785,2.831,2.585,2.154,1.292,0.431,112,1.723,0.492,2.338,1.2,2.169,6.646,2.815,1.138,0.892,3.385,1.262,3.262,1.554,0.476,19.028
Sam Dekker,23.0,HOU,77,18.429,18:25,0.473,0.559,0.321,6.545,3.688,0.987,1.854,0.494,0.273,59,0.766,1.221,2.468,0.532,1.078,5.571,2.636,0.883,0.494,2.429,0.779,3.143,1.857,0.591,14.218
Kelly Oubre Jr.,21.0,WAS,79,20.32,20:19,0.421,0.758,0.287,6.342,3.304,0.595,0.94,0.734,0.215,75,0.949,0.772,2.532,0.633,2.468,5.595,2.354,1.253,0.949,2.38,0.684,3.215,1.671,0.52,13.414
Rodney McGruder,25.0,MIA,78,25.204,25:12,0.413,0.62,0.332,6.372,3.282,1.59,2.214,0.59,0.231,64,0.821,1.205,2.077,0.718,1.795,5.897,2.436,0.91,0.564,2.821,0.936,3.077,1.5,0.488,14.438
Danny Green,30.0,SAS,68,26.571,26:34,0.392,0.844,0.379,7.309,3.294,1.824,1.632,1.029,0.838,127,1.868,0.456,2.838,1.118,1.765,6.603,2.588,0.471,0.397,4.574,1.735,2.029,0.853,0.42,18.482
Kyle O'Quinn,27.0,NYK,79,15.559,15:33,0.521,0.771,0.118,6.278,5.557,1.481,1.539,0.456,1.316,140,1.772,1.987,3.57,0.962,2.203,5.228,2.722,1.051,0.81,0.215,0.025,5.013,2.696,0.538,19.523
Ben McLemore,24.0,SAC,61,19.283,19:16,0.43,0.753,0.382,8.115,2.115,0.836,0.823,0.475,0.098,35,0.574,0.311,1.803,1.016,1.77,6.869,2.951,1.525,1.148,2.787,1.066,4.082,1.885,0.462,12.611
Luc Mbah a Moute,30.0,LAC,80,22.34,22:20,0.505,0.678,0.391,6.05,2.125,0.488,0.848,1.012,0.438,116,1.45,0.55,1.575,0.575,1.525,4.725,2.388,1.088,0.738,1.375,0.538,3.35,1.85,0.552,13.106
Bismack Biyombo,24.0,ORL,81,22.141,22:08,0.528,0.534,,5.963,7.0,0.914,0.779,0.309,1.123,116,1.432,1.938,5.062,1.173,2.494,4.185,2.21,2.889,1.543,0.0,0.0,4.185,2.21,0.528,18.857
