PLAYER_NAME,AGE,TEAM_ABBREVIATION,GP,MPG,clock,FG%,FT%,3P%,PPG,RPG,APG,AST_TO,SPG,BPG,STOCKS,STOCKS_PG,OREB_PG,DREB_PG,TOV_PG,PF_PG,FGA_PG,FGM_PG,FTA_PG,FTM_PG,3PA_PG,3PM_PG,2PA_PG,2PM_PG,2P%,NBA_FANTASY_PTS_PG
Kevin Love,21.0,MIN,60,28.566,28:33,0.45,0.815,0.33,14.033,10.967,2.267,1.162,0.717,0.383,66,1.1,3.783,7.183,1.95,2.267,10.767,4.85,4.6,3.75,1.767,0.583,9.0,4.267,0.474,31.943
Chris Paul,25.0,NOH,45,38.053,38:03,0.493,0.847,0.409,18.689,4.244,10.667,4.286,2.133,0.178,104,2.311,0.444,3.8,2.489,2.622,14.156,6.978,4.222,3.578,2.822,1.156,11.333,5.822,0.514,44.227
Ersan Ilyasova,23.0,MIL,81,23.428,23:25,0.443,0.715,0.336,10.37,6.383,1.037,1.183,0.654,0.284,76,0.938,1.938,4.444,0.877,3.099,9.0,3.988,1.951,1.395,2.975,1.0,6.025,2.988,0.496,21.523
Hedo Turkoglu,31.0,TOR,74,30.697,30:41,0.409,0.774,0.374,11.284,4.635,4.108,2.432,0.743,0.432,87,1.176,0.568,4.068,1.689,2.973,9.108,3.73,3.054,2.365,3.905,1.459,5.203,2.27,0.436,24.846
Ryan Gomes,27.0,MIN,76,29.08,29:04,0.447,0.825,0.372,10.947,4.579,1.632,1.305,0.816,0.211,78,1.026,1.0,3.579,1.25,2.039,9.632,4.303,1.658,1.368,2.618,0.974,7.013,3.329,0.475,20.718
Richard Hamilton,32.0,DET,46,33.748,33:44,0.409,0.846,0.297,18.065,2.652,4.391,1.757,0.652,0.065,33,0.717,0.652,2.0,2.5,2.5,15.587,6.37,5.239,4.435,3.0,0.891,12.587,5.478,0.435,27.487
Carlos Delfino,27.0,MIL,75,30.392,30:23,0.408,0.782,0.367,11.0,5.253,2.693,1.697,1.067,0.28,101,1.347,0.68,4.573,1.587,1.84,9.76,3.987,1.587,1.24,4.867,1.787,4.893,2.2,0.45,23.797
Jason Kidd,37.0,DAL,80,36.011,36:00,0.423,0.808,0.425,10.3,5.562,9.05,3.713,1.812,0.438,180,2.25,0.6,4.962,2.438,1.775,8.388,3.55,1.238,1.0,5.175,2.2,3.212,1.35,0.42,34.862
Marvin Williams,24.0,ATL,81,30.475,30:28,0.455,0.819,0.303,10.123,5.136,1.148,1.292,0.815,0.568,112,1.383,1.309,3.827,0.889,1.975,8.198,3.728,2.654,2.173,1.63,0.494,6.568,3.235,0.492,21.268
Jameer Nelson,28.0,ORL,65,28.616,28:36,0.449,0.845,0.381,12.585,2.985,5.431,2.54,0.738,0.031,50,0.769,0.4,2.585,2.138,2.262,10.862,4.877,1.785,1.508,3.477,1.323,7.385,3.554,0.481,24.482
Kirk Hinrich,29.0,CHI,74,33.534,33:32,0.409,0.752,0.371,10.878,3.514,4.459,2.92,1.149,0.324,109,1.473,0.324,3.189,1.527,2.757,10.176,4.162,1.527,1.149,3.784,1.405,6.392,2.757,0.431,24.676
Al Thornton,26.0,WAS,75,27.723,27:43,0.473,0.725,0.355,10.72,3.92,1.2,0.882,0.6,0.467,80,1.067,1.547,2.373,1.36,2.747,9.013,4.267,2.813,2.04,0.413,0.147,8.6,4.12,0.479,19.064
Omri Casspi,22.0,SAC,77,25.079,25:04,0.446,0.672,0.369,10.286,4.532,1.234,0.969,0.701,0.221,71,0.922,0.974,3.558,1.273,1.623,8.727,3.896,2.26,1.519,2.636,0.974,6.091,2.922,0.48,19.069
Kendrick Perkins,25.0,BOS,78,27.609,27:36,0.602,0.582,0.0,10.141,7.628,1.026,0.485,0.333,1.692,158,2.026,1.987,5.641,2.115,2.808,6.692,4.026,3.59,2.09,0.038,0.0,6.654,4.026,0.605,24.795
JJ Redick,26.0,ORL,82,22.051,22:03,0.439,0.86,0.405,9.61,1.89,1.927,2.508,0.341,0.049,32,0.39,0.207,1.683,0.768,1.439,6.744,2.963,2.707,2.329,3.341,1.354,3.402,1.61,0.473,15.171
Peja Stojakovic,33.0,NOH,62,31.402,31:24,0.404,0.897,0.375,12.645,3.661,1.484,1.643,0.774,0.081,53,0.855,0.629,3.032,0.903,1.339,11.097,4.484,1.726,1.548,5.677,2.129,5.419,2.355,0.435,20.926
Dahntay Jones,29.0,IND,76,24.892,24:53,0.461,0.77,0.125,10.211,3.013,1.974,1.163,0.526,0.513,79,1.039,0.632,2.382,1.697,3.118,8.197,3.776,3.382,2.605,0.421,0.053,7.776,3.724,0.479,18.208
Brandon Rush,24.0,IND,82,30.377,30:22,0.423,0.629,0.411,9.439,4.22,1.366,1.204,0.683,0.793,121,1.476,0.5,3.72,1.134,1.939,8.561,3.622,1.085,0.683,3.683,1.512,4.878,2.11,0.432,19.844
Udonis Haslem,30.0,MIA,78,27.906,27:54,0.494,0.762,,9.885,8.064,0.667,0.693,0.385,0.295,53,0.679,2.141,5.923,0.962,2.231,8.103,4.0,2.474,1.885,0.0,0.0,8.103,4.0,0.494,21.638
Wesley Matthews,23.0,UTA,82,24.69,24:41,0.483,0.829,0.382,9.378,2.329,1.512,1.333,0.78,0.183,79,0.963,0.61,1.72,1.134,1.854,6.89,3.329,2.354,1.951,2.012,0.768,4.878,2.561,0.525,16.198
Martell Webster,23.0,POR,82,24.453,24:27,0.405,0.813,0.373,9.366,3.268,0.756,1.033,0.549,0.488,85,1.037,0.573,2.695,0.732,1.866,7.793,3.159,1.89,1.537,4.049,1.512,3.744,1.646,0.44,16.8
Drew Gooden,28.0,LAC,70,25.077,25:04,0.478,0.861,0.125,10.9,7.743,0.671,0.435,0.586,0.829,99,1.414,2.957,4.786,1.543,2.771,8.6,4.114,3.086,2.657,0.114,0.014,8.486,4.1,0.483,23.899
James Harden,20.0,OKC,76,22.873,22:52,0.403,0.808,0.375,9.908,3.211,1.803,1.292,1.053,0.263,100,1.316,0.618,2.592,1.395,2.632,7.605,3.066,3.158,2.553,3.263,1.224,4.342,1.842,0.424,19.017
Flip Murray,30.0,CHI,75,22.308,22:18,0.392,0.727,0.312,9.947,2.44,1.8,1.484,0.613,0.213,62,0.827,0.373,2.067,1.213,1.68,9.107,3.573,2.587,1.88,2.947,0.92,6.16,2.653,0.431,16.841
Jonas Jerebko,23.0,DET,80,27.902,27:54,0.481,0.71,0.313,9.262,5.975,0.725,0.707,0.988,0.362,108,1.35,2.425,3.55,1.025,2.875,7.538,3.625,2.2,1.562,1.438,0.45,6.1,3.175,0.52,20.545
Taj Gibson,25.0,CHI,82,26.873,26:52,0.494,0.646,,8.963,7.451,0.854,0.614,0.61,1.268,154,1.878,2.756,4.695,1.39,3.439,7.671,3.793,2.134,1.378,0.0,0.0,7.671,3.793,0.494,23.429
Hakim Warrick,27.0,CHI,76,20.49,20:29,0.482,0.737,0.143,9.645,4.132,0.684,0.65,0.316,0.237,42,0.553,1.671,2.461,1.053,1.658,7.237,3.487,3.605,2.658,0.092,0.013,7.145,3.474,0.486,16.234
Mike Bibby,32.0,ATL,80,27.432,27:25,0.416,0.861,0.389,9.125,2.3,3.875,3.444,0.838,0.038,70,0.875,0.25,2.05,1.125,1.962,8.05,3.35,0.988,0.85,4.05,1.575,4.0,1.775,0.444,19.197
Arron Afflalo,24.0,DEN,82,27.085,27:05,0.465,0.735,0.434,8.829,3.073,1.683,1.865,0.561,0.366,76,0.927,0.72,2.354,0.902,2.744,7.134,3.317,1.195,0.878,3.037,1.317,4.098,2.0,0.488,16.92
Spencer Hawes,22.0,SAC,72,26.446,26:26,0.468,0.689,0.299,10.042,6.056,2.194,1.206,0.444,1.153,115,1.597,2.014,4.042,1.819,2.778,9.25,4.333,1.472,1.014,1.208,0.361,8.042,3.972,0.494,23.572
Gilbert Arenas,28.0,WAS,32,36.516,36:30,0.411,0.739,0.348,22.562,4.156,7.188,1.966,1.281,0.281,50,1.562,0.531,3.625,3.656,2.969,19.25,7.906,6.469,4.781,5.656,1.969,13.594,5.938,0.437,39.362
Brad Miller,34.0,CHI,82,23.777,23:46,0.43,0.827,0.28,8.768,4.866,1.878,1.439,0.537,0.354,73,0.89,1.012,3.854,1.305,2.305,7.085,3.049,2.683,2.22,1.61,0.451,5.476,2.598,0.474,18.79
Matt Barnes,30.0,ORL,81,25.892,25:53,0.487,0.74,0.319,8.84,5.494,1.654,1.196,0.728,0.37,89,1.099,1.309,4.185,1.383,2.284,6.877,3.346,1.802,1.333,2.556,0.815,4.321,2.531,0.586,19.827
Rasheed Wallace,35.0,BOS,79,22.536,22:32,0.409,0.768,0.283,8.987,4.114,1.013,1.27,1.013,0.886,150,1.899,0.532,3.582,0.797,2.81,8.228,3.367,1.582,1.215,3.671,1.038,4.557,2.329,0.511,20.342
Brendan Haywood,30.0,DAL,77,30.582,30:34,0.562,0.62,0.0,9.143,9.286,0.558,0.434,0.338,2.052,184,2.39,3.61,5.675,1.286,2.714,6.377,3.584,3.182,1.974,0.013,0.0,6.364,3.584,0.563,27.006
Randy Foye,26.0,WAS,70,23.817,23:49,0.414,0.89,0.346,10.057,1.857,3.257,2.426,0.471,0.143,43,0.614,0.229,1.629,1.343,1.757,8.843,3.657,2.071,1.843,2.6,0.9,6.243,2.757,0.442,17.671
Jose Calderon,28.0,TOR,68,26.725,26:43,0.482,0.798,0.398,10.279,2.088,5.941,4.081,0.691,0.103,54,0.794,0.338,1.75,1.456,1.985,8.353,4.029,1.529,1.221,2.515,1.0,5.838,3.029,0.519,22.624
JJ Hickson,21.0,CLE,81,20.881,20:52,0.554,0.681,0.0,8.506,4.938,0.494,0.435,0.444,0.481,75,0.926,1.358,3.58,1.136,1.63,6.444,3.568,2.012,1.37,0.012,0.0,6.432,3.568,0.555,16.815
Andrei Kirilenko,29.0,UTA,58,28.975,28:58,0.506,0.744,0.292,11.862,4.552,2.724,2.0,1.431,1.224,154,2.655,1.31,3.241,1.362,1.759,8.31,4.207,4.034,3.0,1.534,0.448,6.776,3.759,0.555,28.014
Joakim Noah,25.0,CHI,64,30.073,30:04,0.504,0.744,,10.734,11.0,2.062,1.128,0.5,1.562,132,2.062,3.438,7.562,1.828,3.094,8.125,4.094,3.422,2.547,0.0,0.0,8.125,4.094,0.504,31.388
Quentin Richardson,30.0,MIA,76,27.391,27:23,0.431,0.732,0.397,8.921,4.921,1.224,1.5,0.921,0.237,88,1.158,0.842,4.079,0.816,2.224,7.382,3.184,0.934,0.684,4.711,1.868,2.671,1.316,0.493,19.32
Jared Dudley,24.0,PHX,82,24.279,24:16,0.459,0.754,0.458,8.22,3.427,1.402,1.691,0.988,0.195,97,1.183,1.207,2.22,0.829,1.976,5.976,2.744,1.683,1.268,3.195,1.463,2.78,1.28,0.461,17.155
Ramon Sessions,24.0,MIN,82,21.121,21:07,0.456,0.717,0.067,8.22,2.61,3.146,1.883,0.671,0.061,60,0.732,0.707,1.902,1.671,1.671,6.768,3.085,2.841,2.037,0.183,0.012,6.585,3.073,0.467,16.595
Kenyon Martin,32.0,DEN,58,34.245,34:14,0.456,0.557,0.276,11.5,9.414,1.879,1.198,1.241,1.052,133,2.293,2.448,6.966,1.569,3.207,10.69,4.879,2.879,1.603,0.5,0.138,10.19,4.741,0.465,30.926
Shannon Brown,24.0,LAL,82,20.732,20:43,0.427,0.818,0.328,8.134,2.232,1.317,1.612,0.695,0.378,88,1.073,0.366,1.866,0.817,1.573,7.22,3.085,1.476,1.207,2.305,0.756,4.915,2.329,0.474,15.19
C.J. Watson,26.0,GSW,65,27.507,27:30,0.468,0.771,0.31,10.262,2.6,2.769,2.609,1.585,0.123,111,1.708,0.431,2.169,1.062,1.908,8.123,3.8,2.554,1.969,2.231,0.692,5.892,3.108,0.527,21.597
Samuel Dalembert,30.0,PHI,82,25.899,25:53,0.545,0.729,,8.134,9.561,0.78,0.52,0.512,1.841,193,2.354,2.915,6.646,1.5,3.073,6.378,3.476,1.622,1.183,0.0,0.0,6.378,3.476,0.545,26.339
Mike Dunleavy,29.0,IND,67,22.178,22:10,0.41,0.842,0.318,9.94,3.522,1.537,1.431,0.567,0.224,53,0.791,0.373,3.149,1.075,1.567,8.328,3.418,2.358,1.985,3.522,1.119,4.806,2.299,0.478,17.772
DeMar DeRozan,20.0,TOR,77,21.606,21:36,0.498,0.763,0.25,8.597,2.896,0.688,0.855,0.558,0.234,61,0.792,0.857,2.039,0.805,2.286,6.649,3.312,2.519,1.922,0.208,0.052,6.442,3.26,0.506,14.677
Tayshaun Prince,30.0,DET,49,33.954,33:57,0.486,0.714,0.37,13.49,5.061,3.286,2.683,0.694,0.449,56,1.143,1.449,3.612,1.224,1.571,11.837,5.755,2.0,1.429,1.49,0.551,10.347,5.204,0.503,26.696
Chris Douglas-Roberts,23.0,NJN,67,25.819,25:49,0.445,0.847,0.259,9.806,2.955,1.388,0.959,0.821,0.284,74,1.104,0.672,2.284,1.448,1.507,8.552,3.806,2.343,1.985,0.806,0.209,7.746,3.597,0.464,17.3
Chase Budinger,22.0,HOU,74,20.112,20:06,0.441,0.77,0.369,8.878,2.973,1.189,1.833,0.459,0.149,45,0.608,0.514,2.459,0.649,1.149,7.635,3.365,1.176,0.905,3.365,1.243,4.27,2.122,0.497,15.405
Terrence Williams,23.0,NJN,78,22.609,22:36,0.401,0.715,0.31,8.41,4.462,2.859,1.798,0.551,0.128,53,0.679,0.59,3.872,1.59,1.615,8.346,3.346,1.846,1.321,1.282,0.397,7.064,2.949,0.417,18.501
Anderson Varejao,27.0,CLE,76,28.495,28:29,0.572,0.663,0.2,8.566,7.605,1.145,1.299,0.934,0.882,138,1.816,2.487,5.118,0.882,2.934,6.145,3.513,2.303,1.526,0.066,0.013,6.079,3.5,0.576,23.975
Mickael Pietrus,28.0,ORL,75,22.493,22:29,0.432,0.633,0.379,8.68,2.867,0.653,0.71,0.707,0.413,84,1.12,0.52,2.347,0.92,1.84,7.187,3.107,1.453,0.92,4.08,1.547,3.107,1.56,0.502,15.54
Donte Greene,22.0,SAC,76,21.449,21:26,0.441,0.643,0.377,8.513,3.079,0.934,0.763,0.539,0.697,94,1.237,0.697,2.382,1.224,1.974,7.276,3.211,1.842,1.184,2.408,0.908,4.868,2.303,0.473,16.096
Nick Young,25.0,WAS,74,19.207,19:12,0.418,0.8,0.406,8.635,1.378,0.649,0.857,0.378,0.108,36,0.486,0.27,1.108,0.757,1.986,7.541,3.149,1.757,1.405,2.297,0.932,5.243,2.216,0.423,11.965
Nenad Krstic,26.0,OKC,76,22.902,22:54,0.502,0.717,0.2,8.408,5.039,0.684,0.897,0.421,0.592,77,1.013,1.763,3.276,0.763,2.329,7.368,3.697,1.395,1.0,0.066,0.013,7.303,3.684,0.505,17.758
Willie Green,28.0,PHI,73,21.28,21:16,0.457,0.833,0.346,8.74,1.767,2.082,2.269,0.438,0.151,43,0.589,0.274,1.493,0.918,1.849,7.438,3.397,1.562,1.301,1.863,0.644,5.575,2.753,0.494,14.833
DeJuan Blair,21.0,SAS,82,18.223,18:13,0.556,0.547,0.0,7.78,6.415,0.793,0.58,0.61,0.476,89,1.085,2.439,3.976,1.366,2.732,6.037,3.354,1.963,1.073,0.024,0.0,6.012,3.354,0.558,18.557
Shaquille O'Neal,38.0,CLE,53,23.404,23:24,0.566,0.496,0.0,12.0,6.698,1.509,0.762,0.283,1.17,77,1.453,1.755,4.943,1.981,3.189,8.736,4.943,4.264,2.113,0.019,0.0,8.717,4.943,0.567,24.679
Andres Nocioni,30.0,SAC,75,19.697,19:41,0.399,0.717,0.386,8.467,2.96,1.0,1.119,0.427,0.347,58,0.773,0.427,2.533,0.893,2.133,7.827,3.12,1.32,0.947,3.32,1.28,4.507,1.84,0.408,14.945
Goran Dragic,24.0,PHX,80,18.028,18:01,0.452,0.736,0.394,7.938,2.138,3.012,1.913,0.6,0.1,56,0.7,0.475,1.662,1.575,1.638,6.138,2.775,1.988,1.462,2.35,0.925,3.788,1.85,0.488,15.546
Jerryd Bayless,21.0,POR,74,17.625,17:37,0.414,0.831,0.315,8.514,1.622,2.324,1.83,0.351,0.068,31,0.419,0.243,1.378,1.27,2.054,6.527,2.703,3.27,2.716,1.243,0.392,5.284,2.311,0.437,13.932
Will Bynum,27.0,DET,63,26.452,26:27,0.444,0.798,0.218,9.968,2.254,4.492,2.461,0.873,0.111,62,0.984,0.381,1.873,1.825,2.27,8.476,3.762,2.825,2.254,0.873,0.19,7.603,3.571,0.47,20.538
Yi Jianlian,22.0,NJN,52,31.818,31:49,0.403,0.798,0.366,11.981,7.154,0.904,0.61,0.712,1.0,89,1.712,2.212,4.942,1.481,3.269,10.827,4.365,3.712,2.962,0.788,0.288,10.038,4.077,0.406,25.575
CJ Miles,23.0,UTA,63,23.762,23:45,0.429,0.695,0.341,9.873,2.667,1.667,1.296,0.921,0.27,75,1.19,0.667,2.0,1.286,3.016,8.921,3.825,1.508,1.048,3.444,1.175,5.476,2.651,0.484,17.859
Kyle Lowry,24.0,HOU,68,24.283,24:16,0.397,0.827,0.272,9.118,3.632,4.485,2.629,0.882,0.132,69,1.015,1.338,2.294,1.706,2.544,6.824,2.706,3.824,3.162,2.0,0.544,4.824,2.162,0.448,21.543
Earl Watson,31.0,IND,79,29.393,29:23,0.426,0.71,0.288,7.835,3.038,5.051,2.28,1.316,0.203,120,1.519,0.684,2.354,2.215,2.291,6.633,2.823,2.139,1.519,2.329,0.671,4.304,2.152,0.5,21.399
Derek Fisher,35.0,LAL,82,27.164,27:09,0.38,0.856,0.348,7.5,2.073,2.451,2.577,1.098,0.11,99,1.207,0.305,1.768,0.951,2.463,6.805,2.585,1.61,1.378,2.732,0.951,4.073,1.634,0.401,16.335
J.J. Barea,26.0,DAL,78,19.815,19:48,0.44,0.844,0.357,7.641,1.872,3.308,2.529,0.449,0.077,41,0.526,0.218,1.654,1.308,1.526,6.756,2.974,1.154,0.974,2.013,0.718,4.744,2.256,0.476,15.118
Sam Young,25.0,MEM,80,16.513,16:30,0.451,0.777,0.196,7.438,2.512,0.65,0.553,0.425,0.25,54,0.675,0.962,1.55,1.175,1.325,6.212,2.8,2.188,1.7,0.7,0.138,5.512,2.662,0.483,12.278
Anthony Parker,35.0,CLE,81,28.257,28:15,0.434,0.789,0.414,7.346,2.852,1.938,2.211,0.778,0.222,81,1.0,0.37,2.481,0.877,1.864,5.864,2.543,1.173,0.926,3.222,1.333,2.642,1.21,0.458,15.799
Jordan Farmar,23.0,LAL,82,17.976,17:58,0.435,0.671,0.376,7.207,1.598,1.549,1.764,0.634,0.134,63,0.768,0.171,1.427,0.878,1.329,6.28,2.732,1.037,0.695,2.793,1.049,3.488,1.683,0.483,12.874
Jrue Holiday,20.0,PHI,73,24.202,24:12,0.442,0.756,0.39,8.041,2.616,3.836,1.795,1.082,0.247,97,1.329,0.767,1.849,2.137,2.096,7.123,3.151,1.178,0.89,2.178,0.849,4.945,2.301,0.465,18.784
Steve Blake,30.0,LAC,80,26.985,26:59,0.416,0.75,0.395,7.325,2.338,4.75,2.969,0.725,0.075,64,0.8,0.262,2.075,1.6,1.538,6.525,2.712,0.6,0.45,3.675,1.45,2.85,1.262,0.443,18.055
Mike Miller,30.0,WAS,54,33.424,33:25,0.501,0.824,0.48,10.852,6.222,3.926,1.843,0.722,0.222,51,0.944,1.019,5.204,2.13,2.426,8.019,4.019,1.574,1.296,3.167,1.519,4.852,2.5,0.515,24.911
Craig Smith,26.0,LAC,75,16.427,16:25,0.569,0.635,0.2,7.8,3.827,1.12,0.955,0.44,0.333,58,0.773,1.293,2.533,1.173,2.587,5.293,3.013,2.773,1.76,0.067,0.013,5.227,3.0,0.574,15.219
Nate Robinson,26.0,BOS,56,19.926,19:55,0.436,0.746,0.39,10.125,1.964,2.911,2.233,0.875,0.089,54,0.964,0.5,1.464,1.304,2.071,8.804,3.839,1.196,0.893,3.982,1.554,4.821,2.286,0.474,18.438
Marcus Camby,36.0,POR,74,31.274,31:16,0.475,0.639,0.286,7.514,11.77,2.514,2.044,1.284,1.973,241,3.257,3.365,8.405,1.23,2.176,6.77,3.216,1.649,1.054,0.095,0.027,6.676,3.189,0.478,33.949
Darius Songaila,32.0,NOH,75,18.796,18:47,0.494,0.811,0.167,7.24,3.093,0.933,0.864,0.827,0.187,76,1.013,0.787,2.307,1.08,2.747,6.507,3.213,0.987,0.8,0.08,0.013,6.427,3.2,0.498,14.312
Ty Lawson,22.0,DEN,65,20.268,20:16,0.515,0.757,0.41,8.338,1.908,3.123,2.476,0.738,0.031,50,0.769,0.646,1.262,1.262,1.369,6.0,3.092,2.154,1.631,1.277,0.523,4.723,2.569,0.544,16.358
Anthony Tolliver,25.0,GSW,46,31.035,31:02,0.43,0.769,0.329,11.717,6.957,1.891,1.891,0.696,0.717,65,1.413,1.826,5.13,1.0,2.783,9.761,4.196,2.913,2.239,3.304,1.087,6.457,3.109,0.481,26.141
Shane Battier,31.0,HOU,67,32.365,32:21,0.398,0.726,0.362,7.97,4.657,2.448,2.562,0.791,1.134,129,1.925,1.104,3.552,0.955,2.075,6.672,2.657,1.582,1.149,4.164,1.507,2.507,1.149,0.458,22.051
Marreese Speights,22.0,PHI,62,16.385,16:23,0.477,0.745,0.0,8.581,4.065,0.581,0.706,0.468,0.548,63,1.016,1.371,2.694,0.823,2.452,7.161,3.419,2.339,1.742,0.081,0.0,7.081,3.419,0.483,16.555
Delonte West,26.0,CLE,60,25.001,25:00,0.445,0.81,0.325,8.8,2.817,3.267,2.178,0.917,0.467,83,1.383,0.483,2.333,1.5,1.433,7.267,3.233,2.367,1.917,1.283,0.417,5.983,2.817,0.471,19.73
Mario Chalmers,24.0,MIA,73,24.752,24:45,0.401,0.745,0.318,7.137,1.849,3.37,2.0,1.247,0.164,103,1.411,0.342,1.507,1.685,2.397,6.219,2.493,1.507,1.123,3.233,1.027,2.986,1.466,0.491,16.959
Sonny Weems,23.0,TOR,69,19.826,19:49,0.515,0.688,0.133,7.507,2.783,1.464,1.554,0.565,0.362,64,0.928,0.609,2.174,0.942,1.826,6.638,3.42,0.928,0.638,0.217,0.029,6.42,3.391,0.528,14.883
Jason Maxiell,27.0,DET,76,20.391,20:23,0.511,0.574,0.0,6.75,5.276,0.513,0.574,0.474,0.5,74,0.974,2.118,3.158,0.895,2.303,5.461,2.789,2.039,1.171,0.013,0.0,5.447,2.789,0.512,15.878
Ronnie Brewer,25.0,MEM,58,30.033,30:01,0.487,0.639,0.258,8.81,3.224,2.655,2.906,1.569,0.259,106,1.828,0.776,2.448,0.914,1.379,7.397,3.603,2.293,1.466,0.534,0.138,6.862,3.466,0.505,21.231
Amir Johnson,23.0,TOR,82,17.715,17:42,0.623,0.638,0.0,6.232,4.817,0.585,0.762,0.537,0.805,110,1.341,1.878,2.939,0.768,3.11,4.073,2.537,1.817,1.159,0.049,0.0,4.024,2.537,0.63,16.146
Dorell Wright,24.0,MIA,72,20.777,20:46,0.463,0.884,0.389,7.083,3.264,1.264,1.717,0.722,0.444,84,1.167,0.694,2.569,0.736,1.306,5.819,2.694,0.958,0.847,2.181,0.847,3.639,1.847,0.508,15.66
Tyrus Thomas,23.0,CHA,54,22.599,22:35,0.462,0.686,0.0,9.407,6.204,1.037,0.609,1.167,1.574,148,2.741,1.5,4.704,1.704,2.389,7.778,3.593,3.241,2.222,0.056,0.0,7.722,3.593,0.465,24.926
D.J. Augustin,22.0,CHA,80,18.406,18:24,0.386,0.779,0.393,6.35,1.212,2.412,2.608,0.562,0.062,50,0.625,0.138,1.075,0.925,1.588,5.438,2.1,1.638,1.275,2.225,0.875,3.212,1.225,0.381,12.374
Wayne Ellington,22.0,MIN,76,18.214,18:12,0.424,0.871,0.395,6.645,2.092,0.974,1.0,0.263,0.066,25,0.329,0.434,1.658,0.974,0.947,5.895,2.5,0.921,0.803,2.132,0.842,3.763,1.658,0.441,10.629
Rudy Fernandez,25.0,POR,62,23.239,23:14,0.378,0.867,0.368,8.113,2.645,2.048,1.764,1.0,0.177,73,1.177,0.565,2.081,1.161,1.403,6.823,2.581,1.581,1.371,4.29,1.581,2.532,1.0,0.395,16.731
Roger Mason Jr.,29.0,SAS,79,19.172,19:10,0.389,0.794,0.333,6.342,2.051,1.734,2.322,0.38,0.177,44,0.557,0.139,1.911,0.747,1.253,6.278,2.443,0.43,0.342,3.342,1.114,2.937,1.329,0.453,12.328
Chris Duhon,27.0,NYK,67,30.923,30:55,0.373,0.716,0.349,7.373,2.657,5.642,3.436,0.881,0.045,62,0.925,0.418,2.239,1.642,1.239,6.731,2.507,1.418,1.015,3.851,1.343,2.881,1.164,0.404,20.158
Jason Williams,34.0,ORL,82,20.767,20:46,0.444,0.756,0.38,6.012,1.537,3.634,3.425,0.646,0.037,56,0.683,0.085,1.451,1.061,0.793,5.195,2.305,0.5,0.378,2.695,1.024,2.5,1.28,0.512,14.295
Thabo Sefolosha,26.0,OKC,82,28.64,28:38,0.44,0.674,0.313,5.963,4.72,1.768,1.611,1.183,0.561,143,1.744,0.927,3.793,1.098,1.878,5.378,2.366,1.085,0.732,1.598,0.5,3.78,1.866,0.494,18.413
Kris Humphries,25.0,NJN,69,17.701,17:42,0.441,0.668,0.0,7.058,5.478,0.464,0.485,0.522,0.696,84,1.217,1.739,3.739,0.957,2.101,5.913,2.609,2.754,1.841,0.014,0.0,5.899,2.609,0.442,17.023
Ryan Anderson,22.0,ORL,63,14.452,14:27,0.436,0.866,0.37,7.73,3.206,0.587,0.661,0.397,0.222,39,0.619,1.111,2.095,0.889,1.286,6.159,2.683,1.302,1.127,3.349,1.238,2.81,1.444,0.514,13.427
T.J. Ford,27.0,IND,47,25.296,25:17,0.445,0.77,0.16,10.298,3.17,3.83,2.0,0.936,0.234,55,1.17,0.872,2.298,1.915,2.17,8.894,3.957,2.872,2.213,1.064,0.17,7.83,3.787,0.484,21.443
Toney Douglas,24.0,NYK,56,19.41,19:24,0.458,0.809,0.389,8.589,1.929,2.0,2.036,0.75,0.054,45,0.804,0.714,1.214,0.982,2.071,6.982,3.196,1.214,0.982,3.125,1.214,3.857,1.982,0.514,15.332
Zydrunas Ilgauskas,35.0,CLE,64,20.914,20:54,0.443,0.743,0.478,7.406,5.391,0.75,0.762,0.219,0.781,64,1.0,1.781,3.609,0.984,2.859,6.844,3.031,1.578,1.172,0.359,0.172,6.484,2.859,0.441,17.016
Eddie House,32.0,NYK,68,17.894,17:53,0.38,0.923,0.348,6.956,1.603,1.25,1.809,0.588,0.103,47,0.691,0.191,1.412,0.691,1.191,6.691,2.544,0.765,0.706,3.338,1.162,3.353,1.382,0.412,12.137
Marco Belinelli,24.0,TOR,66,16.984,16:59,0.406,0.835,0.38,7.106,1.439,1.348,1.483,0.636,0.076,47,0.712,0.212,1.227,0.909,1.212,5.742,2.333,1.833,1.53,2.394,0.909,3.348,1.424,0.425,12.083
Serge Ibaka,20.0,OKC,73,18.129,18:07,0.543,0.63,0.5,6.315,5.438,0.137,0.147,0.342,1.329,122,1.671,1.89,3.548,0.932,2.658,5.068,2.753,1.26,0.795,0.027,0.014,5.041,2.74,0.543,17.129
Nazr Mohammed,32.0,CHA,58,16.969,16:58,0.553,0.648,,7.914,5.241,0.483,0.528,0.259,0.741,58,1.0,1.966,3.276,0.914,1.81,5.897,3.259,2.155,1.397,0.0,0.0,5.897,3.259,0.553,17.014
Charlie Bell,31.0,MIL,71,22.689,22:41,0.381,0.716,0.365,6.465,1.859,1.465,1.926,0.549,0.169,51,0.718,0.437,1.423,0.761,1.915,6.239,2.38,0.944,0.676,2.817,1.028,3.423,1.352,0.395,12.287
Matt Bonner,30.0,SAS,65,17.859,17:51,0.446,0.729,0.39,7.031,3.292,1.046,1.744,0.462,0.369,54,0.831,0.8,2.492,0.6,1.677,5.723,2.554,0.738,0.538,3.554,1.385,2.169,1.169,0.539,14.443
