PLAYER_NAME,AGE,TEAM_ABBREVIATION,GP,MPG,clock,FG%,FT%,3P%,PPG,RPG,APG,AST_TO,SPG,BPG,STOCKS,STOCKS_PG,OREB_PG,DREB_PG,TOV_PG,PF_PG,FGA_PG,FGM_PG,FTA_PG,FTM_PG,3PA_PG,3PM_PG,2PA_PG,2PM_PG,2P%,NBA_FANTASY_PTS_PG
Karl-Anthony Towns,20.0,MIN,82,32.03,32:01,0.542,0.811,0.341,18.329,10.463,1.963,0.88,0.707,1.683,196,2.39,2.793,7.671,2.232,2.988,14.061,7.622,3.354,2.72,1.073,0.366,12.988,7.256,0.559,38.77
Brook Lopez,28.0,BKN,73,33.651,33:39,0.511,0.787,0.143,20.562,7.849,2.0,0.834,0.795,1.699,182,2.493,2.795,5.055,2.397,2.945,15.849,8.096,5.521,4.342,0.192,0.027,15.658,8.068,0.515,38.063
Reggie Jackson,26.0,DET,79,30.686,30:41,0.434,0.864,0.353,18.848,3.203,6.228,2.206,0.747,0.139,70,0.886,0.734,2.468,2.823,2.367,15.747,6.835,4.266,3.684,4.228,1.494,11.519,5.342,0.464,31.868
Anthony Davis,23.0,NOP,61,35.48,35:28,0.493,0.758,0.324,24.279,10.279,1.902,0.959,1.279,2.049,203,3.328,2.131,8.148,1.984,2.426,18.623,9.18,7.049,5.344,1.77,0.574,16.852,8.607,0.511,47.466
Chris Paul,31.0,LAC,74,32.706,32:42,0.462,0.896,0.371,19.541,4.189,9.973,3.804,2.054,0.176,165,2.23,0.527,3.662,2.622,2.5,15.054,6.959,4.432,3.973,4.446,1.649,10.608,5.311,0.501,43.595
Khris Middleton,24.0,MIL,79,36.101,36:06,0.444,0.888,0.396,18.152,3.823,4.19,1.839,1.658,0.241,150,1.899,0.557,3.266,2.278,2.582,14.456,6.418,3.949,3.506,4.57,1.81,9.886,4.608,0.466,32.442
Dwyane Wade,34.0,MIA,74,30.513,30:30,0.456,0.793,0.159,19.041,4.081,4.649,1.695,1.068,0.568,121,1.635,1.108,2.973,2.743,1.568,15.986,7.297,5.486,4.351,0.595,0.095,15.392,7.203,0.468,33.073
Jimmy Butler III,26.0,CHI,67,36.92,36:55,0.454,0.832,0.312,20.881,5.343,4.791,2.432,1.642,0.642,153,2.284,1.179,4.164,1.97,1.851,15.448,7.015,7.09,5.896,3.06,0.955,12.388,6.06,0.489,39.36
Paul Millsap,31.0,ATL,81,32.678,32:40,0.47,0.757,0.319,17.099,9.037,3.272,1.387,1.815,1.716,286,3.531,2.444,6.593,2.358,2.926,13.16,6.185,5.037,3.815,2.864,0.914,10.296,5.272,0.512,41.085
Dirk Nowitzki,38.0,DAL,75,31.513,31:30,0.448,0.893,0.368,18.293,6.52,1.76,1.571,0.693,0.693,104,1.387,0.693,5.827,1.12,2.147,14.827,6.64,3.733,3.333,4.56,1.68,10.267,4.96,0.483,31.797
Giannis Antetokounmpo,21.0,MIL,80,35.293,35:17,0.506,0.724,0.257,16.875,7.65,4.312,1.659,1.175,1.412,207,2.588,1.412,6.238,2.6,3.225,12.662,6.412,5.112,3.7,1.362,0.35,11.3,6.062,0.537,37.686
LaMarcus Aldridge,30.0,SAS,74,30.552,30:33,0.513,0.858,0.0,17.986,8.541,1.486,1.111,0.514,1.095,119,1.608,2.378,6.162,1.338,2.041,14.122,7.243,4.081,3.5,0.216,0.0,13.905,7.243,0.521,33.951
Andre Drummond,22.0,DET,81,32.907,32:54,0.521,0.355,0.333,16.222,14.79,0.827,0.432,1.469,1.383,231,2.852,4.877,9.914,1.914,3.025,13.086,6.815,7.235,2.568,0.074,0.025,13.012,6.79,0.522,41.853
Al Horford,30.0,ATL,82,32.088,32:05,0.505,0.798,0.344,15.232,7.268,3.207,2.458,0.829,1.476,189,2.305,1.805,5.463,1.305,1.988,12.78,6.451,1.573,1.256,3.122,1.073,9.659,5.378,0.557,34.374
Jeff Teague,28.0,ATL,79,28.541,28:32,0.439,0.837,0.401,15.684,2.709,5.949,2.156,1.228,0.304,121,1.532,0.418,2.291,2.759,2.114,12.506,5.494,3.949,3.304,3.468,1.392,9.038,4.101,0.454,29.694
Kevin Love,27.0,CLE,77,31.486,31:29,0.419,0.822,0.36,16.026,9.896,2.403,1.303,0.753,0.532,99,1.286,1.935,7.961,1.844,2.065,12.688,5.312,4.078,3.351,5.701,2.052,6.987,3.26,0.467,33.518
JJ Redick,32.0,LAC,75,27.958,27:57,0.48,0.888,0.475,16.347,1.853,1.413,1.359,0.56,0.067,47,0.627,0.133,1.72,1.04,1.8,11.733,5.627,2.733,2.427,5.613,2.667,6.12,2.96,0.484,21.531
Jordan Clarkson,24.0,LAL,79,32.309,32:18,0.433,0.804,0.347,15.506,3.962,2.43,1.422,1.114,0.089,95,1.203,1.177,2.785,1.709,2.127,13.899,6.013,2.582,2.076,4.051,1.405,9.848,4.608,0.468,25.805
Evan Fournier,23.0,ORL,79,32.482,32:28,0.462,0.836,0.4,15.354,2.848,2.709,1.609,1.215,0.025,98,1.241,0.418,2.43,1.684,2.709,11.759,5.43,3.013,2.519,4.937,1.975,6.823,3.456,0.506,24.873
Greg Monroe,26.0,MIL,79,29.293,29:17,0.522,0.74,0.0,15.316,8.81,2.253,1.38,0.911,0.848,139,1.759,2.759,6.051,1.633,2.063,11.911,6.215,3.899,2.886,0.013,0.0,11.899,6.215,0.522,32.914
Rudy Gay,29.0,SAC,70,33.982,33:58,0.463,0.78,0.344,17.2,6.514,1.714,0.863,1.429,0.729,151,2.157,1.471,5.043,1.986,2.629,14.386,6.657,3.629,2.829,3.071,1.057,11.314,5.6,0.495,32.074
Pau Gasol,35.0,CHI,72,31.824,31:49,0.469,0.792,0.348,16.486,11.014,4.083,1.793,0.583,2.028,188,2.611,2.153,8.861,2.278,2.056,13.819,6.486,4.014,3.181,0.958,0.333,12.861,6.153,0.478,41.383
Nikola Vučević,25.0,ORL,65,31.336,31:20,0.51,0.753,0.222,18.169,8.862,2.754,1.455,0.815,1.077,123,1.892,2.677,6.185,1.892,2.662,16.092,8.2,2.308,1.738,0.138,0.031,15.954,8.169,0.512,36.718
Will Barton,25.0,DEN,82,28.7,28:42,0.432,0.806,0.345,14.366,5.805,2.476,1.46,0.866,0.476,110,1.341,0.72,5.085,1.695,1.793,11.988,5.183,3.268,2.634,3.963,1.366,8.024,3.817,0.476,27.374
Kobe Bryant,37.0,LAL,66,28.232,28:13,0.358,0.826,0.285,17.591,3.742,2.788,1.426,0.939,0.197,75,1.136,0.621,3.121,1.955,1.742,16.864,6.03,4.258,3.515,7.076,2.015,9.788,4.015,0.41,27.718
Avery Bradley,25.0,BOS,76,33.37,33:22,0.447,0.78,0.361,15.197,2.895,2.079,1.45,1.539,0.25,136,1.789,0.632,2.263,1.434,2.158,13.408,6.0,1.618,1.263,5.355,1.934,8.053,4.066,0.505,25.724
Victor Oladipo,24.0,ORL,72,33.046,33:02,0.438,0.83,0.348,16.014,4.792,3.917,1.843,1.611,0.75,170,2.361,0.667,4.125,2.125,2.417,13.472,5.903,3.431,2.847,3.917,1.361,9.556,4.542,0.475,32.597
Zach LaVine,21.0,MIN,82,27.969,27:58,0.452,0.793,0.389,14.024,2.78,3.061,1.619,0.841,0.207,86,1.049,0.329,2.451,1.89,2.354,11.695,5.28,2.476,1.963,3.854,1.5,7.841,3.78,0.482,23.209
Rodney Hood,23.0,UTA,79,32.165,32:09,0.42,0.86,0.359,14.544,3.38,2.696,1.704,0.924,0.203,89,1.127,0.481,2.899,1.582,2.557,12.304,5.165,2.532,2.177,5.684,2.038,6.62,3.127,0.472,24.442
Marcus Morris Sr.,26.0,DET,80,35.706,35:42,0.434,0.749,0.362,14.138,5.05,2.512,1.436,0.838,0.288,90,1.125,1.138,3.912,1.75,2.125,11.812,5.125,3.388,2.538,3.725,1.35,8.088,3.775,0.467,25.591
Draymond Green,26.0,GSW,81,34.667,34:40,0.49,0.696,0.388,13.963,9.494,7.383,2.309,1.469,1.395,232,2.864,1.654,7.84,3.198,2.963,10.111,4.951,4.062,2.827,3.185,1.235,6.926,3.716,0.537,41.825
Ryan Anderson,28.0,NOP,66,30.426,30:25,0.427,0.873,0.366,17.03,6.0,1.106,0.811,0.576,0.379,63,0.955,1.985,4.015,1.364,1.652,14.076,6.015,3.455,3.015,5.424,1.985,8.652,4.03,0.466,27.389
Monta Ellis,30.0,IND,81,33.753,33:45,0.427,0.786,0.309,13.84,3.346,4.728,1.887,1.852,0.457,187,2.309,0.519,2.827,2.506,2.148,12.605,5.383,2.543,2.0,3.481,1.074,9.123,4.309,0.472,29.367
Jamal Crawford,36.0,LAC,79,26.913,26:54,0.404,0.904,0.34,14.177,1.835,2.316,1.619,0.658,0.152,64,0.81,0.253,1.582,1.43,1.544,11.886,4.797,3.43,3.101,4.354,1.481,7.532,3.316,0.44,20.854
Tobias Harris,23.0,DET,76,33.071,33:04,0.469,0.831,0.335,14.684,6.711,2.224,1.565,0.855,0.526,105,1.382,1.263,5.447,1.421,2.013,11.697,5.487,3.197,2.658,3.145,1.053,8.553,4.434,0.518,28.796
Kentavious Caldwell-Pope,23.0,DET,76,36.694,36:41,0.42,0.811,0.309,14.539,3.711,1.816,1.314,1.447,0.224,127,1.671,0.921,2.789,1.382,2.197,12.632,5.303,3.0,2.434,4.855,1.5,7.776,3.803,0.489,25.347
Thaddeus Young,28.0,BKN,73,32.978,32:58,0.514,0.644,0.233,15.096,9.041,1.863,1.0,1.534,0.507,149,2.041,2.411,6.63,1.863,2.493,13.192,6.781,2.233,1.438,0.411,0.096,12.781,6.685,0.523,33.0
Jrue Holiday,26.0,NOP,65,28.167,28:10,0.439,0.843,0.336,16.754,3.0,6.015,2.341,1.354,0.338,110,1.692,0.415,2.585,2.569,2.277,14.385,6.308,3.323,2.8,3.985,1.338,10.4,4.969,0.478,31.885
Derrick Rose,27.0,CHI,66,31.779,31:46,0.427,0.793,0.293,16.364,3.409,4.712,1.777,0.667,0.212,58,0.879,0.697,2.712,2.652,1.273,15.879,6.773,2.712,2.152,2.273,0.667,13.606,6.106,0.449,27.508
Jabari Parker,21.0,MIL,76,31.684,31:41,0.493,0.768,0.257,14.079,5.197,1.711,1.121,0.908,0.382,98,1.289,1.618,3.579,1.526,2.026,11.829,5.829,3.0,2.303,0.461,0.118,11.368,5.711,0.502,25.224
D'Angelo Russell,20.0,LAL,80,28.238,28:14,0.41,0.737,0.351,13.175,3.425,3.325,1.357,1.162,0.162,106,1.325,0.588,2.838,2.45,1.775,11.95,4.9,2.375,1.75,4.625,1.625,7.325,3.275,0.447,23.798
Devin Booker,19.0,PHX,76,27.732,27:43,0.423,0.84,0.343,13.789,2.461,2.632,1.25,0.579,0.263,64,0.842,0.355,2.105,2.105,2.961,11.408,4.829,3.368,2.829,3.803,1.303,7.605,3.526,0.464,21.111
Nicolas Batum,27.0,CHA,70,34.965,34:57,0.426,0.849,0.348,14.943,6.114,5.757,1.966,0.929,0.614,108,1.543,0.786,5.329,2.929,1.629,12.471,5.314,2.743,2.329,5.7,1.986,6.771,3.329,0.492,32.616
Kyrie Irving,24.0,CLE,53,31.46,31:27,0.448,0.885,0.321,19.642,2.962,4.717,2.016,1.057,0.34,74,1.396,0.83,2.132,2.34,2.019,16.585,7.434,3.604,3.189,4.943,1.585,11.642,5.849,0.502,32.121
Zach Randolph,34.0,MEM,68,29.653,29:39,0.475,0.796,0.231,15.294,7.779,2.088,1.352,0.632,0.191,56,0.824,2.632,5.147,1.544,2.147,13.338,6.338,3.176,2.529,0.382,0.088,12.956,6.25,0.482,28.688
Hassan Whiteside,27.0,MIA,73,29.114,29:06,0.606,0.65,,14.247,11.849,0.397,0.212,0.603,3.685,313,4.288,3.26,8.589,1.877,2.753,9.342,5.658,4.507,2.932,0.0,0.0,9.342,5.658,0.606,40.048
Jae Crowder,25.0,BOS,73,31.619,31:37,0.443,0.82,0.336,14.219,5.11,1.849,1.627,1.726,0.479,161,2.205,0.959,4.151,1.137,2.712,11.137,4.932,3.274,2.685,4.973,1.671,6.164,3.26,0.529,28.604
Enes Freedom,24.0,OKC,82,20.984,20:59,0.576,0.797,0.476,12.659,8.098,0.402,0.287,0.317,0.402,59,0.72,3.037,5.061,1.402,2.024,8.768,5.049,3.061,2.439,0.256,0.122,8.512,4.927,0.579,23.735
Danilo Gallinari,27.0,DEN,53,34.693,34:41,0.41,0.868,0.364,19.547,5.302,2.547,1.753,0.792,0.358,61,1.151,0.981,4.321,1.453,1.642,13.208,5.415,8.151,7.075,4.509,1.642,8.698,3.774,0.434,31.73
Darren Collison,28.0,SAC,74,29.984,29:59,0.486,0.858,0.401,13.986,2.284,4.297,2.446,1.041,0.054,81,1.095,0.378,1.905,1.757,1.919,10.486,5.095,3.054,2.622,2.932,1.176,7.554,3.919,0.519,24.7
Lou Williams,29.0,LAL,67,28.458,28:27,0.408,0.83,0.344,15.343,2.522,2.493,1.561,0.925,0.284,81,1.209,0.463,2.06,1.597,1.597,10.343,4.224,6.328,5.254,4.776,1.642,5.567,2.582,0.464,24.139
Kristaps Porziņģis,20.0,NYK,72,28.423,28:25,0.421,0.838,0.333,14.278,7.306,1.306,0.777,0.736,1.861,187,2.597,1.833,5.472,1.681,2.847,12.306,5.181,3.333,2.792,3.375,1.125,8.931,4.056,0.454,31.114
Trevor Ariza,31.0,HOU,81,35.298,35:17,0.416,0.783,0.371,12.654,4.519,2.321,1.664,1.975,0.321,186,2.296,0.827,3.691,1.395,2.185,10.605,4.407,1.988,1.556,6.16,2.284,4.444,2.123,0.478,27.052
Goran Dragic,30.0,MIA,72,32.814,32:48,0.477,0.727,0.312,14.139,3.847,5.819,2.265,0.986,0.236,88,1.222,0.75,3.097,2.569,2.611,12.153,5.792,2.292,1.667,2.847,0.889,9.306,4.903,0.527,28.582
Brandon Knight,24.0,PHX,52,35.969,35:58,0.415,0.852,0.342,19.577,3.885,5.058,1.486,1.173,0.385,81,1.558,0.692,3.192,3.404,2.385,17.212,7.135,3.519,3.0,6.75,2.308,10.462,4.827,0.461,33.094
Derrick Favors,24.0,UTA,62,31.987,31:59,0.515,0.709,0.0,16.387,8.113,1.516,0.904,1.194,1.468,165,2.661,2.726,5.387,1.677,2.419,13.081,6.742,4.097,2.903,0.065,0.0,13.016,6.742,0.518,34.703
Marcin Gortat,32.0,WAS,75,30.079,30:04,0.567,0.705,0.0,13.493,9.88,1.413,0.876,0.627,1.28,143,1.907,2.96,6.92,1.613,2.573,10.187,5.773,2.76,1.947,0.013,0.0,10.173,5.773,0.567,31.576
Chris Bosh,32.0,MIA,53,33.546,33:32,0.467,0.795,0.365,19.057,7.358,2.415,1.641,0.679,0.642,70,1.321,0.906,6.453,1.472,1.906,14.472,6.755,5.057,4.019,4.189,1.528,10.283,5.226,0.508,34.0
Joe Johnson,35.0,MIA,81,33.374,33:22,0.439,0.831,0.383,12.247,3.605,3.926,2.0,0.753,0.049,65,0.802,0.605,3.0,1.963,1.802,10.605,4.654,1.753,1.457,3.864,1.481,6.741,3.173,0.471,22.906
Serge Ibaka,26.0,OKC,78,32.055,32:03,0.479,0.752,0.326,12.603,6.833,0.846,0.611,0.487,1.897,186,2.385,1.808,5.026,1.385,2.705,11.141,5.333,1.551,1.167,2.359,0.769,8.782,4.564,0.52,27.841
DeAndre Jordan,27.0,LAC,77,33.736,33:44,0.703,0.43,0.0,12.727,13.753,1.169,0.841,0.662,2.299,228,2.961,3.468,10.286,1.39,2.688,6.597,4.636,8.039,3.455,0.013,0.0,6.584,4.636,0.704,38.478
Wesley Matthews,29.0,DAL,78,33.901,33:54,0.388,0.863,0.36,12.526,3.051,1.936,1.936,1.0,0.218,95,1.218,0.346,2.705,1.0,2.295,10.949,4.244,1.872,1.615,6.731,2.423,4.218,1.821,0.432,21.745
Dwight Howard,30.0,HOU,71,32.108,32:06,0.62,0.489,0.0,13.746,11.761,1.38,0.59,0.972,1.592,182,2.563,3.352,8.408,2.338,3.085,8.451,5.239,6.676,3.268,0.085,0.0,8.366,5.239,0.626,35.282
Ish Smith,27.0,PHI,77,29.075,29:04,0.411,0.693,0.329,12.623,3.961,6.519,2.869,1.143,0.312,112,1.455,0.558,3.403,2.273,1.727,12.558,5.156,2.286,1.584,2.208,0.727,10.351,4.429,0.428,29.247
Mirza Teletovic,30.0,PHX,79,21.335,21:20,0.427,0.774,0.393,12.215,3.823,1.127,1.06,0.405,0.266,53,0.671,0.696,3.127,1.063,2.013,9.835,4.203,1.962,1.519,5.823,2.291,4.013,1.911,0.476,19.442
Bradley Beal,23.0,WAS,55,31.059,31:03,0.449,0.767,0.387,17.418,3.418,2.945,1.446,0.982,0.2,65,1.182,0.745,2.673,2.036,2.127,14.527,6.527,3.2,2.455,4.927,1.909,9.6,4.618,0.481,27.447
JR Smith,30.0,CLE,77,30.675,30:40,0.415,0.634,0.4,12.403,2.818,1.688,2.203,1.052,0.273,102,1.325,0.558,2.26,0.766,2.649,11.039,4.584,0.922,0.584,6.623,2.649,4.416,1.935,0.438,21.525
Marvin Williams,30.0,CHA,81,28.866,28:51,0.452,0.833,0.402,11.704,6.432,1.358,1.774,0.716,0.951,135,1.667,1.568,4.864,0.765,1.642,9.222,4.173,1.778,1.481,4.667,1.877,4.556,2.296,0.504,25.694
Jeff Green,29.0,LAC,80,28.166,28:09,0.43,0.745,0.315,11.738,4.15,1.725,1.484,0.725,0.5,98,1.225,0.925,3.225,1.162,2.05,10.3,4.425,2.75,2.05,2.662,0.838,7.638,3.588,0.47,21.818
Gary Harris,21.0,DEN,76,32.087,32:05,0.469,0.82,0.354,12.263,2.895,1.934,1.5,1.276,0.237,115,1.513,0.711,2.184,1.289,1.882,10.066,4.724,1.75,1.434,3.908,1.382,6.158,3.342,0.543,21.888
Jahlil Okafor,20.0,PHI,53,30.011,30:00,0.508,0.686,0.167,17.509,7.038,1.226,0.524,0.415,1.151,83,1.566,2.302,4.736,2.34,2.642,14.736,7.491,3.66,2.509,0.113,0.019,14.623,7.472,0.511,30.153
Julius Randle,21.0,LAL,81,28.225,28:13,0.429,0.715,0.278,11.346,10.235,1.778,0.966,0.654,0.358,82,1.012,2.123,8.111,1.84,2.988,10.309,4.42,3.333,2.383,0.444,0.123,9.864,4.296,0.436,27.491
Deron Williams,32.0,DAL,65,32.4,32:24,0.414,0.869,0.344,14.123,2.923,5.815,2.52,0.938,0.215,75,1.154,0.292,2.631,2.308,2.385,11.923,4.938,3.169,2.754,4.338,1.492,7.585,3.446,0.454,27.508
Jeremy Lin,27.0,CHA,78,26.251,26:15,0.412,0.815,0.336,11.718,3.244,3.013,1.567,0.744,0.538,100,1.282,0.538,2.705,1.923,2.115,9.333,3.846,3.744,3.051,2.897,0.974,6.436,2.872,0.446,22.053
Luol Deng,31.0,MIA,74,32.35,32:21,0.455,0.755,0.344,12.311,5.986,1.892,1.728,1.0,0.392,103,1.392,1.459,4.527,1.095,1.649,10.068,4.581,2.595,1.959,3.459,1.189,6.608,3.392,0.513,25.414
Arron Afflalo,30.0,NYK,71,33.393,33:23,0.443,0.84,0.382,12.803,3.746,2.028,1.756,0.352,0.141,35,0.493,0.324,3.423,1.155,2.0,11.254,4.986,1.845,1.549,3.352,1.282,7.901,3.704,0.469,20.665
George Hill,30.0,IND,74,34.114,34:06,0.441,0.76,0.408,12.081,4.027,3.5,2.564,1.122,0.23,100,1.351,0.784,3.243,1.365,2.014,9.986,4.405,2.027,1.541,4.243,1.73,5.743,2.676,0.466,24.853
Bojan Bogdanović,27.0,BKN,79,26.767,26:46,0.433,0.833,0.382,11.228,3.228,1.253,0.861,0.367,0.063,34,0.43,0.456,2.772,1.456,1.506,9.481,4.101,1.671,1.392,4.278,1.633,5.203,2.468,0.474,16.816
Dennis Schröder,22.0,ATL,80,20.262,20:15,0.421,0.791,0.322,10.988,2.55,4.362,1.907,0.875,0.112,79,0.988,0.312,2.238,2.288,1.725,9.762,4.112,2.275,1.8,2.988,0.962,6.775,3.15,0.465,21.266
Emmanuel Mudiay,20.0,DEN,68,30.41,30:24,0.364,0.67,0.319,12.824,3.412,5.471,1.714,0.956,0.515,100,1.471,0.471,2.941,3.191,2.074,13.309,4.838,3.074,2.059,3.412,1.088,9.897,3.75,0.379,26.344
Kent Bazemore,26.0,ATL,75,27.771,27:46,0.441,0.815,0.357,11.627,5.053,2.28,1.239,1.307,0.507,136,1.813,0.373,4.68,1.84,2.347,9.667,4.267,2.013,1.64,4.067,1.453,5.6,2.813,0.502,24.711
Otto Porter Jr.,23.0,WAS,75,30.345,30:20,0.473,0.754,0.367,11.613,5.213,1.6,1.714,1.4,0.427,137,1.827,1.293,3.92,0.933,2.173,9.56,4.52,1.68,1.267,3.56,1.307,6.0,3.213,0.536,24.816
Shabazz Muhammad,23.0,MIN,82,20.512,20:30,0.465,0.764,0.289,10.524,3.256,0.634,0.743,0.293,0.085,31,0.378,1.22,2.037,0.854,1.146,8.305,3.866,2.951,2.256,1.854,0.537,6.451,3.329,0.516,15.663
Marc Gasol,31.0,MEM,52,34.443,34:26,0.464,0.829,0.667,16.558,6.962,3.769,1.661,0.962,1.346,120,2.308,1.115,5.846,2.269,2.712,13.596,6.308,4.712,3.904,0.058,0.038,13.538,6.269,0.463,35.219
Rajon Rondo,30.0,SAC,72,35.232,35:13,0.454,0.58,0.365,11.931,6.042,11.653,3.018,1.958,0.139,151,2.097,1.069,4.972,3.861,2.431,10.861,4.931,2.083,1.208,2.361,0.861,8.5,4.069,0.479,39.09
Robert Covington,25.0,PHI,67,28.404,28:24,0.385,0.791,0.353,12.806,6.254,1.448,0.678,1.567,0.597,145,2.164,0.97,5.284,2.134,3.463,10.627,4.09,2.642,2.09,7.194,2.537,3.433,1.552,0.452,26.84
Tony Parker,34.0,SAS,72,27.506,27:30,0.493,0.76,0.415,11.903,2.444,5.264,2.893,0.75,0.153,65,0.903,0.236,2.208,1.819,1.583,9.861,4.861,2.375,1.806,0.903,0.375,8.958,4.486,0.501,23.621
Mike Conley,28.0,MEM,56,31.438,31:26,0.422,0.834,0.363,15.304,2.929,6.107,4.071,1.196,0.286,83,1.482,0.464,2.464,1.5,1.786,12.429,5.25,4.089,3.411,3.839,1.393,8.589,3.857,0.449,30.925
Evan Turner,27.0,BOS,81,28.033,28:01,0.456,0.827,0.241,10.543,4.901,4.432,2.124,0.988,0.346,108,1.333,0.617,4.284,2.086,1.716,9.296,4.235,2.21,1.827,1.025,0.247,8.272,3.988,0.482,24.986
Isaiah Canaan,25.0,PHI,77,25.53,25:31,0.36,0.833,0.363,10.987,2.26,1.779,1.505,0.727,0.156,68,0.883,0.26,2.0,1.182,1.727,9.377,3.377,2.338,1.948,6.299,2.286,3.078,1.091,0.354,17.835
