PLAYER_NAME,AGE,TEAM_ABBREVIATION,GP,MPG,clock,FG%,FT%,3P%,PPG,RPG,APG,AST_TO,SPG,BPG,STOCKS,STOCKS_PG,OREB_PG,DREB_PG,TOV_PG,PF_PG,FGA_PG,FGM_PG,FTA_PG,FTM_PG,3PA_PG,3PM_PG,2PA_PG,2PM_PG,2P%,NBA_FANTASY_PTS_PG
Terrence Ross,24.0,TOR,82,25.509,25:30,0.41,0.786,0.372,9.841,2.756,1.049,1.246,0.646,0.305,78,0.951,0.39,2.366,0.841,1.659,9.183,3.768,0.683,0.537,4.756,1.768,4.427,2.0,0.452,16.734
O.J. Mayo,27.0,MIL,71,23.907,23:54,0.422,0.827,0.357,11.352,2.634,2.775,1.539,0.803,0.254,75,1.056,0.423,2.211,1.803,2.324,9.873,4.169,1.958,1.62,3.901,1.394,5.972,2.775,0.465,20.041
Tim Hardaway Jr.,23.0,NYK,70,24.018,24:01,0.389,0.801,0.342,11.486,2.229,1.814,1.549,0.286,0.2,34,0.486,0.171,2.057,1.171,1.7,10.243,3.986,2.229,1.786,5.057,1.729,5.186,2.257,0.435,17.167
Roy Hibbert,28.0,IND,76,25.348,25:20,0.446,0.824,0.0,10.553,7.105,1.105,0.785,0.237,1.645,143,1.882,2.053,5.053,1.408,2.842,9.342,4.171,2.684,2.211,0.026,0.0,9.316,4.171,0.448,24.974
Marreese Speights,27.0,GSW,76,15.881,15:52,0.492,0.843,0.278,10.408,4.276,0.947,0.878,0.263,0.447,54,0.711,1.434,2.842,1.079,2.487,8.5,4.184,2.342,1.974,0.237,0.066,8.263,4.118,0.498,18.013
Anthony Morrow,29.0,OKC,74,24.4,24:24,0.463,0.888,0.434,10.676,2.635,0.811,1.579,0.73,0.149,65,0.878,0.541,2.095,0.514,1.824,8.311,3.851,1.203,1.068,4.392,1.905,3.919,1.946,0.497,17.176
Timofey Mozgov,28.0,CLE,81,25.253,25:15,0.555,0.718,0.333,9.691,7.296,0.679,0.474,0.407,1.198,130,1.605,2.506,4.79,1.432,2.802,6.988,3.877,2.667,1.914,0.074,0.025,6.914,3.852,0.557,22.848
Kobe Bryant,36.0,LAL,35,34.482,34:28,0.373,0.813,0.293,22.343,5.686,5.629,1.539,1.343,0.2,54,1.543,0.743,4.943,3.657,1.857,20.371,7.6,6.886,5.6,5.257,1.543,15.114,6.057,0.401,38.58
Evan Turner,26.0,BOS,82,27.558,27:33,0.429,0.752,0.277,9.5,5.085,5.476,2.268,1.012,0.232,102,1.244,0.488,4.598,2.415,2.195,9.098,3.902,1.72,1.293,1.451,0.402,7.646,3.5,0.458,25.133
Kevin Martin,32.0,MIN,39,33.397,33:23,0.427,0.881,0.393,19.974,3.641,2.282,1.171,0.846,0.026,34,0.872,0.487,3.154,1.949,1.949,16.026,6.846,4.949,4.359,4.897,1.923,11.128,4.923,0.442,28.433
Zach LaVine,20.0,MIN,77,24.698,24:41,0.422,0.842,0.341,10.104,2.779,3.584,1.43,0.701,0.13,64,0.831,0.351,2.429,2.506,2.052,8.792,3.714,2.299,1.935,2.169,0.74,6.623,2.974,0.449,18.803
Courtney Lee,29.0,MEM,77,30.577,30:34,0.448,0.86,0.402,10.091,2.312,1.961,1.936,0.974,0.156,87,1.13,0.273,2.039,1.013,1.675,8.351,3.74,1.675,1.442,2.909,1.169,5.442,2.571,0.473,18.183
D.J. Augustin,27.0,OKC,82,23.949,23:56,0.399,0.868,0.337,9.476,1.963,4.305,2.434,0.598,0.037,52,0.634,0.244,1.72,1.768,1.134,7.89,3.146,2.5,2.171,3.0,1.012,4.89,2.134,0.436,18.423
Greivis Vasquez,28.0,TOR,82,24.276,24:16,0.408,0.758,0.379,9.451,2.634,3.683,2.538,0.561,0.122,56,0.683,0.268,2.366,1.451,2.159,8.841,3.61,0.805,0.61,4.28,1.622,4.561,1.988,0.436,18.734
Tyson Chandler,32.0,DAL,75,30.478,30:28,0.666,0.72,,10.28,11.52,1.12,0.8,0.56,1.213,133,1.773,3.92,7.6,1.4,2.253,5.867,3.907,3.427,2.467,0.0,0.0,5.867,3.907,0.666,29.704
Jared Sullinger,23.0,BOS,58,27.006,27:00,0.439,0.744,0.283,13.276,7.603,2.31,1.718,0.759,0.724,86,1.483,2.534,5.069,1.345,2.638,12.207,5.362,2.224,1.655,3.172,0.897,9.034,4.466,0.494,28.969
David West,34.0,IND,66,28.717,28:43,0.471,0.739,0.2,11.652,6.803,3.379,1.858,0.727,0.727,96,1.455,1.636,5.167,1.818,2.424,10.394,4.894,2.439,1.803,0.303,0.061,10.091,4.833,0.479,27.429
Dennis Schröder,21.0,ATL,77,19.689,19:41,0.427,0.827,0.351,9.974,2.13,4.117,2.113,0.636,0.052,53,0.688,0.377,1.753,1.948,1.649,8.636,3.688,2.325,1.922,1.922,0.675,6.714,3.013,0.449,18.822
Matt Barnes,35.0,LAC,76,29.885,29:53,0.444,0.779,0.362,10.053,3.974,1.5,1.31,0.882,0.658,117,1.539,0.671,3.303,1.145,3.158,8.211,3.645,1.25,0.974,4.947,1.789,3.263,1.855,0.569,20.545
Luis Scola,35.0,IND,81,20.482,20:28,0.467,0.699,0.25,9.42,6.494,1.296,1.117,0.58,0.222,65,0.802,1.704,4.79,1.16,2.37,7.926,3.704,2.79,1.951,0.247,0.062,7.679,3.642,0.474,20.404
Wesley Johnson,27.0,LAL,76,29.534,29:32,0.414,0.804,0.351,9.908,4.197,1.632,1.425,0.776,0.592,104,1.368,0.882,3.316,1.145,2.132,9.092,3.763,1.474,1.184,3.408,1.197,5.684,2.566,0.451,20.353
Nerlens Noel,21.0,PHI,75,30.816,30:48,0.462,0.609,,9.92,8.147,1.707,0.877,1.773,1.893,275,3.667,2.467,5.68,1.947,2.773,8.707,4.027,3.067,1.867,0.0,0.0,8.707,4.027,0.462,31.309
Manu Ginobili,37.0,SAS,70,22.67,22:40,0.426,0.721,0.345,10.543,3.014,4.186,1.903,0.957,0.286,87,1.243,0.4,2.614,2.2,1.971,8.414,3.586,2.914,2.1,3.686,1.271,4.729,2.314,0.489,21.967
Nene,32.0,WAS,67,25.276,25:16,0.511,0.604,0.2,11.0,5.149,1.836,0.992,0.985,0.328,88,1.313,1.254,3.896,1.851,2.687,8.97,4.582,3.015,1.821,0.075,0.015,8.896,4.567,0.513,22.022
Danilo Gallinari,26.0,DEN,59,24.167,24:10,0.401,0.895,0.355,12.441,3.695,1.407,1.456,0.797,0.339,67,1.136,0.525,3.169,0.966,1.593,9.627,3.864,3.237,2.898,5.102,1.814,4.525,2.051,0.453,21.425
Elfrid Payton,21.0,ORL,82,30.35,30:21,0.425,0.551,0.262,8.915,4.256,6.5,2.626,1.732,0.244,162,1.976,1.305,2.951,2.476,2.354,8.634,3.671,2.61,1.439,0.512,0.134,8.122,3.537,0.435,27.223
Solomon Hill,24.0,IND,82,29.036,29:02,0.396,0.824,0.327,8.89,3.829,2.244,1.6,0.805,0.22,84,1.024,0.854,2.976,1.402,2.159,7.732,3.061,2.354,1.939,2.537,0.829,5.195,2.232,0.43,18.522
Darren Collison,27.0,SAC,45,34.772,34:46,0.473,0.788,0.373,16.111,3.178,5.6,2.25,1.489,0.311,81,1.8,0.422,2.756,2.489,2.111,12.222,5.778,4.089,3.222,3.578,1.333,8.644,4.444,0.514,31.236
Mason Plumlee,25.0,BKN,82,21.251,21:15,0.573,0.495,0.0,8.744,6.244,0.902,0.698,0.793,0.768,128,1.561,2.134,4.11,1.293,2.524,5.963,3.415,3.866,1.915,0.037,0.0,5.927,3.415,0.576,20.98
P.J. Tucker,30.0,PHX,78,30.557,30:33,0.438,0.727,0.345,9.141,6.436,1.564,1.271,1.372,0.295,130,1.667,1.462,4.974,1.231,2.295,7.641,3.346,1.833,1.333,3.231,1.115,4.41,2.231,0.506,22.979
Gorgui Dieng,25.0,MIN,73,30.041,30:02,0.506,0.783,0.167,9.726,8.342,2.0,1.159,0.973,1.726,197,2.699,3.055,5.288,1.726,2.575,7.014,3.548,3.342,2.616,0.082,0.014,6.932,3.534,0.51,29.107
Boris Diaw,33.0,SAS,81,24.498,24:29,0.46,0.774,0.32,8.741,4.296,2.877,1.849,0.444,0.284,59,0.728,0.963,3.333,1.556,1.827,7.802,3.593,1.148,0.889,2.086,0.667,5.716,2.926,0.512,18.841
Jordan Clarkson,23.0,LAL,59,25.014,25:00,0.448,0.829,0.314,11.915,3.237,3.492,2.146,0.864,0.203,63,1.068,0.949,2.288,1.627,1.847,10.102,4.525,2.678,2.22,2.051,0.644,8.051,3.881,0.482,22.614
Bojan Bogdanović,26.0,BKN,78,23.767,23:46,0.453,0.821,0.355,8.974,2.731,0.872,0.872,0.436,0.115,43,0.551,0.641,2.09,1.0,1.333,7.385,3.346,1.359,1.115,3.282,1.167,4.103,2.179,0.531,14.213
Evan Fournier,22.0,ORL,58,28.641,28:38,0.44,0.728,0.378,12.034,2.638,2.069,1.463,0.69,0.034,42,0.724,0.483,2.155,1.414,2.0,9.914,4.362,2.534,1.845,3.879,1.466,6.034,2.897,0.48,19.062
Amir Johnson,28.0,TOR,75,26.383,26:22,0.574,0.612,0.413,9.253,6.08,1.56,1.064,0.587,0.787,103,1.373,2.12,3.96,1.467,3.0,6.92,3.973,1.72,1.053,0.613,0.253,6.307,3.72,0.59,21.543
Tristan Thompson,24.0,CLE,82,26.755,26:45,0.547,0.641,,8.451,8.012,0.476,0.47,0.415,0.744,95,1.159,3.341,4.671,1.012,2.305,5.951,3.256,3.024,1.939,0.0,0.0,5.951,3.256,0.547,21.243
George Hill,29.0,IND,43,29.468,29:28,0.477,0.79,0.358,16.093,4.163,5.116,3.188,1.023,0.326,58,1.349,0.581,3.581,1.605,2.581,12.442,5.93,3.326,2.628,4.488,1.605,7.953,4.326,0.544,31.205
Kevin Durant,26.0,OKC,27,33.801,33:48,0.51,0.854,0.403,25.407,6.593,4.074,1.486,0.889,0.926,49,1.815,0.593,6.0,2.741,1.481,17.296,8.815,6.333,5.407,5.889,2.37,11.407,6.444,0.565,42.133
Rudy Gobert,23.0,UTA,82,26.322,26:19,0.604,0.623,0.0,8.366,9.451,1.329,0.982,0.78,2.305,253,3.085,3.232,6.22,1.354,2.134,5.207,3.146,3.329,2.073,0.024,0.0,5.183,3.146,0.607,29.604
Amar'e Stoudemire,32.0,DAL,59,21.091,21:05,0.557,0.72,0.0,11.525,5.576,0.763,0.577,0.492,0.644,67,1.136,1.864,3.712,1.322,2.729,8.305,4.627,3.153,2.271,0.068,0.0,8.237,4.627,0.562,21.446
Ersan Ilyasova,28.0,MIL,58,22.741,22:44,0.472,0.645,0.389,11.534,4.776,0.966,1.244,0.621,0.328,55,0.948,1.379,3.397,0.776,2.569,9.603,4.534,1.845,1.19,3.276,1.276,6.328,3.259,0.515,20.783
Devin Harris,32.0,DAL,76,22.173,22:10,0.418,0.815,0.357,8.75,1.776,3.118,2.788,1.026,0.184,92,1.211,0.171,1.605,1.118,1.934,6.895,2.882,2.132,1.737,3.5,1.25,3.395,1.632,0.481,18.072
Nicolas Batum,26.0,POR,71,33.522,33:31,0.4,0.857,0.324,9.352,5.859,4.803,2.583,1.099,0.563,118,1.662,0.873,4.986,1.859,1.493,8.451,3.38,1.38,1.183,4.352,1.408,4.099,1.972,0.481,26.714
Jodie Meeks,27.0,DET,60,24.373,24:22,0.416,0.906,0.349,11.05,1.733,1.317,1.386,0.983,0.1,65,1.083,0.2,1.533,0.95,1.267,8.9,3.7,2.667,2.417,3.533,1.233,5.367,2.467,0.46,17.405
Luc Mbah a Moute,28.0,PHI,67,28.603,28:36,0.395,0.589,0.307,9.851,4.896,1.582,1.071,1.209,0.313,102,1.522,1.224,3.672,1.478,1.552,9.493,3.746,2.433,1.433,3.015,0.925,6.478,2.821,0.435,21.188
Ed Davis,26.0,LAL,79,23.292,23:17,0.601,0.487,,8.304,7.595,1.19,1.621,0.62,1.241,147,1.861,2.911,4.684,0.734,2.557,5.937,3.57,2.392,1.165,0.0,0.0,5.937,3.57,0.601,24.051
Jason Smith,29.0,NYK,82,21.767,21:46,0.434,0.83,0.357,8.0,3.951,1.707,1.346,0.39,0.537,76,0.927,1.195,2.756,1.268,2.5,7.22,3.134,1.866,1.549,0.512,0.183,6.707,2.951,0.44,16.815
Kelly Olynyk,24.0,BOS,64,22.241,22:14,0.475,0.684,0.349,10.25,4.734,1.703,1.112,1.0,0.609,103,1.609,1.438,3.297,1.531,3.328,8.25,3.922,2.125,1.453,2.734,0.953,5.516,2.969,0.538,21.783
Wayne Ellington,27.0,LAL,65,25.764,25:45,0.412,0.812,0.37,10.0,3.231,1.615,2.1,0.508,0.031,35,0.538,0.477,2.754,0.769,1.185,9.492,3.908,0.985,0.8,3.738,1.385,5.754,2.523,0.439,17.146
Patrick Patterson,26.0,TOR,81,26.621,26:37,0.449,0.788,0.371,8.0,5.346,1.914,2.87,0.741,0.543,104,1.284,1.568,3.778,0.667,1.84,6.605,2.963,0.988,0.778,3.494,1.296,3.111,1.667,0.536,20.47
Dwight Howard,29.0,HOU,41,29.824,29:49,0.593,0.528,0.5,15.756,10.512,1.22,0.435,0.683,1.293,81,1.976,2.683,7.829,2.805,3.341,10.317,6.122,6.61,3.488,0.049,0.024,10.268,6.098,0.594,33.322
Taj Gibson,30.0,CHI,62,27.289,27:17,0.502,0.717,,10.323,6.387,1.145,0.922,0.581,1.21,111,1.79,2.613,3.774,1.242,2.613,8.161,4.097,2.968,2.129,0.0,0.0,8.161,4.097,0.502,23.834
Chris Kaman,33.0,POR,74,18.894,18:53,0.515,0.706,,8.622,6.541,0.878,0.602,0.243,0.73,72,0.973,2.014,4.527,1.459,1.892,7.419,3.824,1.378,0.973,0.0,0.0,7.419,3.824,0.515,19.247
Brandon Jennings,25.0,DET,41,28.605,28:36,0.401,0.839,0.36,15.415,2.537,6.634,3.022,1.073,0.098,48,1.171,0.512,2.024,2.195,1.561,13.244,5.317,3.488,2.927,5.146,1.854,8.098,3.463,0.428,29.727
Jae Crowder,24.0,BOS,82,20.081,20:04,0.42,0.773,0.293,7.659,3.573,1.146,1.918,0.878,0.305,97,1.183,0.878,2.695,0.598,1.671,6.646,2.793,1.72,1.329,2.537,0.744,4.11,2.049,0.499,16.617
Hollis Thompson,24.0,PHI,71,25.014,25:00,0.413,0.708,0.401,8.817,2.789,1.197,1.288,0.803,0.366,83,1.169,0.746,2.042,0.93,1.986,7.648,3.155,1.254,0.887,4.042,1.62,3.606,1.535,0.426,16.537
Derrick Williams,24.0,SAC,74,19.752,19:45,0.447,0.684,0.314,8.338,2.73,0.676,0.893,0.459,0.054,38,0.514,0.554,2.176,0.757,0.905,6.554,2.932,2.649,1.811,2.108,0.662,4.446,2.27,0.511,13.411
Rajon Rondo,29.0,DAL,68,29.689,29:41,0.426,0.397,0.314,8.941,5.485,7.912,2.562,1.338,0.103,98,1.441,1.074,4.412,3.088,2.25,9.485,4.044,1.147,0.456,1.265,0.397,8.221,3.647,0.444,28.626
Zaza Pachulia,31.0,MIL,73,23.694,23:41,0.454,0.788,0.0,8.301,6.849,2.438,1.338,1.096,0.288,101,1.384,2.699,4.151,1.822,2.329,7.247,3.288,2.192,1.726,0.041,0.0,7.205,3.288,0.456,22.507
Beno Udrih,32.0,MEM,79,18.917,18:55,0.487,0.853,0.268,7.658,1.81,2.785,2.472,0.582,0.101,54,0.684,0.253,1.557,1.127,1.114,6.392,3.114,1.291,1.101,1.228,0.329,5.165,2.785,0.539,14.932
Andre Iguodala,31.0,GSW,77,26.865,26:51,0.466,0.596,0.349,7.844,3.338,2.961,2.591,1.156,0.325,114,1.481,0.571,2.766,1.143,1.299,6.442,3.0,1.481,0.883,2.753,0.961,3.688,2.039,0.553,19.59
Jerryd Bayless,26.0,MIL,77,22.304,22:18,0.426,0.883,0.308,7.766,2.74,3.026,1.752,0.766,0.156,71,0.922,0.286,2.455,1.727,2.117,6.701,2.857,1.779,1.571,1.558,0.481,5.143,2.377,0.462,16.632
Michael Kidd-Gilchrist,21.0,CHA,55,28.861,28:51,0.465,0.701,,10.873,7.564,1.4,1.222,0.545,0.691,68,1.236,1.982,5.582,1.145,2.091,8.764,4.073,3.891,2.727,0.0,0.0,8.764,4.073,0.465,24.613
Mike Dunleavy,34.0,CHI,63,29.171,29:10,0.435,0.805,0.407,9.444,3.937,1.81,1.9,0.619,0.333,60,0.952,0.444,3.492,0.952,1.952,7.635,3.317,1.381,1.111,4.175,1.698,3.46,1.619,0.468,18.787
Omri Casspi,27.0,SAC,67,21.14,21:08,0.489,0.733,0.402,8.851,3.881,1.522,1.159,0.463,0.134,40,0.597,0.806,3.075,1.313,1.597,6.373,3.119,2.851,2.09,1.299,0.522,5.075,2.597,0.512,16.269
Jrue Holiday,25.0,NOP,40,32.575,32:34,0.446,0.855,0.378,14.8,3.375,6.85,3.011,1.575,0.575,86,2.15,0.8,2.575,2.275,2.75,13.35,5.95,1.9,1.625,3.375,1.275,9.975,4.675,0.469,33.3
Henry Sims,25.0,PHI,73,19.159,19:09,0.474,0.774,0.182,8.027,4.918,1.082,0.798,0.534,0.411,69,0.945,1.658,3.26,1.356,1.849,6.877,3.26,1.877,1.452,0.301,0.055,6.575,3.205,0.488,17.032
Rasual Butler,36.0,WAS,75,20.062,20:03,0.422,0.791,0.387,7.733,2.627,0.84,1.312,0.387,0.293,51,0.68,0.36,2.267,0.64,1.307,6.893,2.907,0.893,0.707,3.133,1.213,3.76,1.693,0.45,13.545
J.J. Barea,31.0,DAL,77,17.684,17:41,0.42,0.809,0.323,7.532,1.74,3.416,3.757,0.429,0.013,34,0.442,0.299,1.442,0.909,1.351,6.961,2.922,1.221,0.987,2.169,0.701,4.792,2.221,0.463,15.16
Marvin Williams,29.0,CHA,78,26.086,26:05,0.424,0.713,0.358,7.397,4.949,1.282,1.667,0.885,0.462,105,1.346,0.744,4.205,0.769,1.872,6.346,2.692,1.115,0.795,3.397,1.218,2.949,1.474,0.5,18.528
Norris Cole,26.0,NOP,75,24.415,24:24,0.412,0.716,0.312,7.64,2.12,3.4,2.576,0.76,0.2,72,0.96,0.173,1.947,1.32,1.653,7.44,3.067,1.08,0.773,2.347,0.733,5.093,2.333,0.458,16.844
C.J. Watson,31.0,IND,57,24.947,24:56,0.434,0.826,0.4,10.0,2.86,3.649,2.08,1.0,0.158,66,1.158,0.316,2.544,1.754,1.877,7.316,3.175,2.93,2.421,3.07,1.228,4.246,1.947,0.459,20.625
Marco Belinelli,29.0,SAS,62,22.393,22:23,0.423,0.848,0.374,9.161,2.532,1.516,1.541,0.5,0.048,34,0.548,0.419,2.113,0.984,1.371,7.581,3.21,1.597,1.355,3.71,1.387,3.871,1.823,0.471,15.135
Patrick Beverley,26.0,HOU,56,30.834,30:50,0.383,0.75,0.356,10.143,4.232,3.429,2.313,1.054,0.411,82,1.464,1.196,3.036,1.482,3.25,9.5,3.643,1.071,0.804,5.768,2.054,3.732,1.589,0.426,23.275
Trevor Booker,27.0,UTA,79,19.795,19:47,0.487,0.581,0.345,7.177,5.025,1.051,0.943,0.544,0.519,84,1.063,1.759,3.266,1.114,1.823,5.873,2.861,1.873,1.089,1.063,0.367,4.81,2.494,0.518,16.859
Robin Lopez,27.0,POR,59,27.76,27:45,0.535,0.772,0.0,9.593,6.678,0.932,0.753,0.271,1.424,100,1.695,3.22,3.458,1.237,2.068,7.407,3.966,2.153,1.661,0.017,0.0,7.39,3.966,0.537,22.853
Hassan Whiteside,26.0,MIA,48,23.796,23:47,0.628,0.5,,11.75,10.042,0.125,0.103,0.562,2.562,150,3.125,3.021,7.021,1.208,2.688,8.062,5.062,3.25,1.625,0.0,0.0,8.062,5.062,0.628,32.154
Nick Young,30.0,LAL,42,23.814,23:48,0.366,0.892,0.369,13.405,2.286,0.976,0.932,0.548,0.262,34,0.81,0.405,1.881,1.048,1.976,11.333,4.143,3.524,3.143,5.357,1.976,5.976,2.167,0.363,18.993
Omer Asik,28.0,NOP,76,26.076,26:04,0.517,0.582,,7.329,9.842,0.947,0.758,0.382,0.711,83,1.092,3.211,6.632,1.25,1.895,5.421,2.803,2.961,1.724,0.0,0.0,5.421,2.803,0.517,22.587
James Johnson,28.0,TOR,70,19.571,19:34,0.589,0.657,0.216,7.914,3.671,1.357,1.203,0.771,1.0,124,1.771,0.871,2.8,1.129,2.214,5.771,3.4,1.457,0.957,0.729,0.157,5.043,3.243,0.643,18.541
JJ Hickson,26.0,DEN,73,19.333,19:19,0.475,0.577,0.0,7.562,6.192,0.781,0.594,0.493,0.479,71,0.973,2.055,4.137,1.315,1.863,6.288,2.986,2.753,1.589,0.027,0.0,6.26,2.986,0.477,17.766
Channing Frye,32.0,ORL,75,24.93,24:55,0.392,0.886,0.393,7.32,3.907,1.253,1.205,0.627,0.52,86,1.147,0.36,3.547,1.04,2.547,6.493,2.547,0.467,0.413,4.613,1.813,1.88,0.733,0.39,16.288
Alan Anderson,32.0,BKN,74,23.572,23:34,0.443,0.812,0.348,7.365,2.757,1.122,1.383,0.757,0.068,61,0.824,0.419,2.338,0.811,2.0,5.946,2.635,1.365,1.108,2.838,0.986,3.108,1.649,0.53,14.018
Brandan Wright,27.0,PHX,75,19.314,19:18,0.642,0.696,0.0,7.253,4.28,0.547,1.206,0.667,1.253,144,1.92,1.707,2.573,0.453,1.36,4.84,3.107,1.493,1.04,0.04,0.0,4.8,3.107,0.647,18.516
Gary Neal,30.0,MIN,54,22.08,22:04,0.374,0.867,0.305,10.056,2.389,1.852,1.538,0.426,0.019,24,0.444,0.259,2.13,1.204,1.63,9.315,3.481,2.5,2.167,3.037,0.926,6.278,2.556,0.407,15.83
Jason Terry,37.0,HOU,77,21.315,21:18,0.422,0.812,0.39,7.026,1.571,1.909,1.986,0.857,0.247,85,1.104,0.195,1.377,0.961,1.506,5.792,2.442,0.623,0.506,4.195,1.636,1.597,0.805,0.504,14.126
Tony Allen,33.0,MEM,63,26.154,26:09,0.495,0.627,0.345,8.556,4.444,1.365,1.0,2.048,0.476,159,2.524,1.635,2.81,1.365,2.635,7.222,3.571,2.0,1.254,0.46,0.159,6.762,3.413,0.505,22.143
Quincy Pondexter,27.0,NOP,75,23.913,23:54,0.421,0.74,0.373,7.173,2.6,1.253,1.843,0.253,0.32,43,0.573,0.707,1.893,0.68,2.0,5.96,2.507,1.28,0.947,3.253,1.213,2.707,1.293,0.478,13.213
Steven Adams,21.0,OKC,70,25.294,25:17,0.544,0.502,0.0,7.671,7.471,0.943,0.667,0.543,1.229,124,1.771,2.843,4.629,1.414,3.171,5.7,3.1,2.929,1.471,0.029,0.0,5.671,3.1,0.547,21.951
Cory Joseph,23.0,SAS,79,18.275,18:16,0.504,0.734,0.364,6.772,2.43,2.38,2.806,0.582,0.215,63,0.797,0.557,1.873,0.848,1.329,5.203,2.62,1.81,1.329,0.557,0.203,4.646,2.418,0.52,14.803
Langston Galloway,23.0,NYK,45,32.387,32:23,0.399,0.808,0.352,11.844,4.222,3.333,2.459,1.156,0.267,64,1.422,0.822,3.4,1.356,2.867,11.356,4.533,1.733,1.4,3.911,1.378,7.444,3.156,0.424,24.822
Austin Rivers,22.0,LAC,76,20.566,20:33,0.409,0.675,0.298,6.974,2.0,2.039,2.385,0.632,0.184,62,0.816,0.355,1.645,0.855,1.921,6.526,2.671,1.658,1.118,1.724,0.513,4.803,2.158,0.449,14.025
Mike Scott,26.0,ATL,68,16.516,16:30,0.444,0.792,0.344,7.779,2.926,1.103,1.923,0.368,0.044,28,0.412,0.662,2.265,0.574,1.221,6.662,2.956,1.132,0.897,2.824,0.971,3.838,1.985,0.517,13.607
Jameer Nelson,33.0,DEN,63,22.318,22:19,0.407,0.667,0.345,8.302,2.317,4.016,2.321,0.746,0.095,53,0.841,0.524,1.794,1.73,2.159,8.0,3.254,0.571,0.381,4.095,1.413,3.905,1.841,0.472,17.9
Marcus Smart,21.0,BOS,67,26.988,26:59,0.367,0.646,0.335,7.806,3.313,3.104,2.311,1.478,0.269,117,1.746,0.91,2.403,1.343,2.627,7.119,2.612,1.896,1.224,4.06,1.358,3.06,1.254,0.41,20.334
Kevin Seraphin,25.0,WAS,79,15.635,15:38,0.513,0.707,0.0,6.582,3.646,0.747,0.602,0.127,0.747,69,0.873,1.101,2.544,1.241,2.494,5.696,2.924,1.038,0.734,0.025,0.0,5.671,2.924,0.516,13.457
Jared Dudley,29.0,MIL,72,23.844,23:50,0.468,0.716,0.385,7.194,3.056,1.806,2.097,1.0,0.153,83,1.153,0.625,2.431,0.861,1.569,5.875,2.75,0.931,0.667,2.667,1.028,3.208,1.722,0.537,16.167
Shabazz Muhammad,22.0,MIN,38,22.78,22:46,0.489,0.717,0.392,13.474,4.053,1.158,1.257,0.474,0.184,25,0.658,1.658,2.395,0.921,1.289,10.447,5.105,3.816,2.737,1.342,0.526,9.105,4.579,0.503,21.126
Kris Humphries,30.0,WAS,64,21.015,21:00,0.473,0.744,0.0,7.953,6.5,0.891,1.239,0.531,0.391,59,0.922,1.844,4.656,0.719,2.031,6.969,3.297,1.828,1.359,0.109,0.0,6.859,3.297,0.481,19.136
Tony Wroten,22.0,PHI,30,29.819,29:49,0.403,0.667,0.261,16.9,2.867,5.233,1.389,1.6,0.267,56,1.867,0.733,2.133,3.767,2.4,14.467,5.833,6.0,4.0,4.733,1.233,9.733,4.6,0.473,30.023
Carl Landry,31.0,SAC,70,17.024,17:01,0.515,0.82,,7.186,3.829,0.371,0.481,0.214,0.243,32,0.457,1.414,2.414,0.771,1.886,5.271,2.714,2.143,1.757,0.0,0.0,5.271,2.714,0.515,12.937
Ray McCallum,24.0,SAC,68,21.115,21:06,0.438,0.679,0.306,7.397,2.647,2.765,2.212,0.662,0.162,56,0.824,0.765,1.882,1.25,1.353,6.912,3.029,1.235,0.838,1.632,0.5,5.279,2.529,0.479,15.941
Lance Stephenson,24.0,CHA,61,25.791,25:47,0.376,0.627,0.171,8.213,4.541,3.934,1.875,0.623,0.131,46,0.754,0.639,3.902,2.098,2.197,9.016,3.393,1.803,1.131,1.721,0.295,7.295,3.098,0.425,19.728
Iman Shumpert,25.0,CLE,62,24.913,24:54,0.41,0.672,0.342,8.0,3.613,2.177,1.484,1.306,0.258,97,1.565,0.887,2.726,1.468,2.226,7.597,3.113,1.032,0.694,3.161,1.081,4.435,2.032,0.458,18.827
Jason Thompson,28.0,SAC,81,24.58,24:34,0.47,0.622,0.0,6.062,6.543,1.049,1.012,0.407,0.704,90,1.111,1.716,4.827,1.037,2.951,5.284,2.481,1.765,1.099,0.012,0.0,5.272,2.481,0.471,17.784
KJ McDaniels,22.0,HOU,62,21.805,21:48,0.396,0.752,0.287,7.855,3.226,1.161,0.686,0.71,1.129,114,1.839,1.048,2.177,1.694,2.032,7.0,2.774,2.145,1.613,2.419,0.694,4.581,2.081,0.454,17.29
Joakim Noah,30.0,CHI,67,30.577,30:34,0.445,0.603,0.0,7.239,9.642,4.657,2.537,0.716,1.104,122,1.821,3.269,6.373,1.836,3.03,6.373,2.836,2.597,1.567,0.03,0.0,6.343,2.836,0.447,29.421
Anthony Tolliver,30.0,DET,76,18.852,18:51,0.41,0.783,0.366,6.342,3.105,0.776,1.157,0.316,0.211,40,0.526,0.671,2.434,0.671,1.803,5.171,2.118,0.908,0.711,3.816,1.395,1.355,0.724,0.534,12.141
Kyle Singler,27.0,OKC,80,21.795,21:47,0.386,0.769,0.398,6.0,2.425,1.062,1.545,0.588,0.262,68,0.85,0.412,2.013,0.688,1.912,5.575,2.15,0.65,0.5,3.012,1.2,2.562,0.95,0.371,12.366
Brian Roberts,29.0,CHA,72,18.471,18:28,0.389,0.892,0.321,6.667,1.514,2.25,2.842,0.458,0.083,39,0.542,0.181,1.333,0.792,1.042,6.278,2.444,1.028,0.917,2.681,0.861,3.597,1.583,0.44,12.692
