PLAYER_NAME,AGE,TEAM_ABBREVIATION,GP,MPG,clock,FG%,FT%,3P%,PPG,RPG,APG,AST_TO,SPG,BPG,STOCKS,STOCKS_PG,OREB_PG,DREB_PG,TOV_PG,PF_PG,FGA_PG,FGM_PG,FTA_PG,FTM_PG,3PA_PG,3PM_PG,2PA_PG,2PM_PG,2P%,NBA_FANTASY_PTS_PG
Kemba Walker,28.0,CHA,80,34.198,34:11,0.431,0.864,0.384,22.125,3.1,5.55,2.48,1.138,0.3,115,1.438,0.4,2.7,2.238,1.225,17.038,7.35,5.25,4.538,7.512,2.888,9.525,4.462,0.469,36.245
Karl-Anthony Towns,22.0,MIN,82,35.588,35:35,0.545,0.858,0.421,21.256,12.341,2.427,1.252,0.78,1.402,179,2.183,2.902,9.439,1.939,3.476,14.293,7.793,4.902,4.207,3.476,1.463,10.817,6.329,0.585,44.316
LaMarcus Aldridge,32.0,SAS,75,33.448,33:26,0.51,0.837,0.293,23.133,8.467,2.027,1.369,0.573,1.2,133,1.773,3.28,5.187,1.48,2.147,17.96,9.16,5.32,4.453,1.227,0.36,16.733,8.8,0.526,40.173
Victor Oladipo,26.0,IND,75,34.027,34:01,0.477,0.799,0.371,23.133,5.2,4.307,1.475,2.36,0.76,234,3.12,0.627,4.573,2.92,2.333,17.893,8.533,4.907,3.92,5.787,2.147,12.107,6.387,0.528,42.273
Paul George,28.0,OKC,79,36.592,36:35,0.43,0.822,0.401,21.949,5.658,3.329,1.241,2.038,0.494,200,2.532,0.911,4.747,2.684,2.949,16.962,7.291,5.203,4.278,7.709,3.089,9.253,4.203,0.454,38.644
CJ McCollum,26.0,POR,81,36.095,36:05,0.443,0.836,0.397,21.383,3.963,3.358,1.801,0.951,0.432,112,1.383,0.654,3.309,1.864,2.074,18.58,8.235,3.086,2.58,5.877,2.333,12.704,5.901,0.465,33.459
Khris Middleton,26.0,MIL,82,36.365,36:21,0.466,0.884,0.359,20.146,5.232,4.0,1.717,1.451,0.256,140,1.707,0.549,4.683,2.329,3.293,15.512,7.232,4.415,3.902,4.963,1.78,10.549,5.451,0.517,35.217
Donovan Mitchell,21.0,UTA,79,33.394,33:23,0.437,0.805,0.34,20.456,3.747,3.684,1.353,1.494,0.342,145,1.835,0.658,3.089,2.722,2.696,17.241,7.532,3.759,3.025,6.962,2.367,10.278,5.165,0.502,33.262
Jrue Holiday,28.0,NOP,81,36.133,36:07,0.494,0.786,0.337,18.975,4.506,6.0,2.282,1.519,0.79,187,2.309,0.765,3.741,2.63,2.481,15.358,7.593,2.938,2.309,4.395,1.481,10.963,6.111,0.557,37.679
Tobias Harris,25.0,LAC,80,33.35,33:21,0.46,0.829,0.411,18.575,5.462,2.4,1.829,0.888,0.438,106,1.325,0.725,4.738,1.312,2.05,15.262,7.025,2.7,2.238,5.562,2.288,9.7,4.738,0.488,31.393
Kyrie Irving,26.0,BOS,60,32.19,32:11,0.491,0.889,0.408,24.433,3.783,5.1,2.201,1.083,0.283,82,1.367,0.55,3.233,2.317,2.033,18.117,8.9,4.35,3.867,6.783,2.767,11.333,6.133,0.541,38.407
Klay Thompson,28.0,GSW,73,34.304,34:18,0.489,0.837,0.44,20.014,3.795,2.534,1.445,0.753,0.466,89,1.219,0.425,3.37,1.753,1.603,16.123,7.877,1.342,1.123,7.123,3.137,9.0,4.74,0.527,30.273
Harrison Barnes,26.0,DAL,77,34.214,34:12,0.445,0.827,0.357,18.857,6.078,1.974,1.288,0.636,0.182,63,0.818,1.0,5.078,1.532,1.221,15.688,6.974,4.065,3.364,4.325,1.545,11.364,5.429,0.478,30.034
Andrew Wiggins,23.0,MIN,82,36.326,36:19,0.438,0.643,0.331,17.707,4.366,1.951,1.159,1.11,0.622,142,1.732,1.0,3.366,1.683,1.988,15.854,6.939,3.829,2.463,4.122,1.366,11.732,5.573,0.475,29.385
Joel Embiid,24.0,PHI,63,30.351,30:21,0.483,0.769,0.308,22.937,10.952,3.159,0.85,0.635,1.762,151,2.397,2.27,8.683,3.714,3.317,16.762,8.095,7.413,5.698,3.397,1.048,13.365,7.048,0.527,44.294
Nikola Jokić,23.0,DEN,75,32.567,32:34,0.499,0.85,0.396,18.467,10.707,6.107,2.181,1.2,0.813,151,2.013,2.6,8.107,2.8,2.827,13.467,6.72,4.173,3.547,3.733,1.48,9.733,5.24,0.538,43.715
Jamal Murray,21.0,DEN,81,31.663,31:39,0.451,0.905,0.378,16.691,3.667,3.383,1.593,0.975,0.346,107,1.321,1.012,2.654,2.123,2.136,13.111,5.914,3.123,2.827,5.383,2.037,7.728,3.877,0.502,28.005
Dwight Howard,32.0,CHA,81,30.412,30:24,0.555,0.574,0.143,16.63,12.494,1.296,0.505,0.593,1.617,179,2.21,3.148,9.346,2.568,3.074,11.247,6.247,7.185,4.123,0.086,0.012,11.16,6.235,0.559,37.628
Devin Booker,21.0,PHX,54,34.543,34:32,0.432,0.878,0.383,24.926,4.519,4.685,1.304,0.87,0.259,61,1.13,0.481,4.037,3.593,3.111,19.519,8.426,6.093,5.352,7.111,2.722,12.407,5.704,0.46,37.172
Stephen Curry,30.0,GSW,51,31.976,31:58,0.495,0.921,0.423,26.392,5.118,6.078,2.026,1.569,0.157,88,1.725,0.706,4.412,3.0,2.235,16.941,8.392,5.922,5.451,9.824,4.157,7.118,4.235,0.595,43.827
Julius Randle,23.0,LAL,82,26.712,26:42,0.558,0.718,0.222,16.134,7.976,2.561,0.986,0.524,0.549,88,1.073,2.207,5.768,2.598,3.341,11.024,6.146,5.183,3.72,0.549,0.122,10.476,6.024,0.575,30.168
Eric Bledsoe,28.0,MIL,74,31.373,31:22,0.473,0.795,0.347,17.743,3.838,5.0,1.713,2.014,0.568,191,2.581,0.689,3.149,2.919,2.5,13.365,6.324,4.284,3.405,4.865,1.689,8.5,4.635,0.545,34.673
Jimmy Butler III,28.0,MIN,59,36.678,36:40,0.474,0.854,0.35,22.153,5.322,4.881,2.667,1.966,0.407,140,2.373,1.339,3.983,1.831,1.322,15.61,7.407,7.203,6.153,3.39,1.186,12.22,6.22,0.509,41.149
Dennis Schröder,24.0,ATL,67,31.014,31:00,0.436,0.849,0.29,19.418,3.104,6.224,2.279,1.075,0.09,78,1.164,0.657,2.448,2.731,2.194,17.104,7.463,3.955,3.358,3.91,1.134,13.194,6.328,0.48,33.24
Goran Dragic,32.0,MIA,75,31.701,31:42,0.45,0.801,0.37,17.28,4.08,4.787,2.163,0.84,0.16,75,1.0,0.72,3.36,2.213,2.4,14.333,6.453,3.613,2.893,4.0,1.48,10.333,4.973,0.481,30.143
Ben Simmons,21.0,PHI,81,33.723,33:43,0.545,0.56,0.0,15.79,8.136,8.16,2.378,1.728,0.864,210,2.593,1.79,6.346,3.432,2.605,12.321,6.716,4.21,2.358,0.136,0.0,12.185,6.716,0.551,42.14
T.J. Warren,24.0,PHX,65,32.95,32:57,0.498,0.757,0.222,19.554,5.123,1.308,1.0,1.0,0.631,106,1.631,1.923,3.2,1.308,2.292,16.354,8.138,3.923,2.969,1.385,0.308,14.969,7.831,0.523,31.248
Will Barton,27.0,DEN,81,33.122,33:07,0.452,0.805,0.37,15.654,5.049,4.086,2.221,1.012,0.642,134,1.654,0.864,4.185,1.84,2.074,12.691,5.741,2.79,2.247,5.21,1.926,7.481,3.815,0.51,30.967
Kyle Lowry,32.0,TOR,78,32.174,32:10,0.427,0.854,0.399,16.244,5.564,6.885,2.934,1.09,0.244,104,1.333,0.846,4.718,2.346,2.462,12.103,5.167,3.346,2.859,7.641,3.051,4.462,2.115,0.474,34.901
Carmelo Anthony,34.0,OKC,78,32.066,32:03,0.404,0.767,0.357,16.167,5.808,1.321,1.04,0.603,0.628,96,1.231,0.859,4.949,1.269,2.526,14.974,6.051,2.474,1.897,6.077,2.167,8.897,3.885,0.437,27.54
Marc Gasol,33.0,MEM,73,32.991,32:59,0.42,0.834,0.341,17.233,8.11,4.178,1.572,0.74,1.384,155,2.123,1.068,7.041,2.658,2.534,14.151,5.945,4.616,3.849,4.384,1.493,9.767,4.452,0.456,36.944
Eric Gordon,29.0,HOU,69,31.217,31:13,0.428,0.809,0.359,18.014,2.464,2.232,1.185,0.638,0.391,71,1.029,0.362,2.101,1.884,1.681,14.058,6.014,3.493,2.826,8.812,3.159,5.246,2.855,0.544,25.522
Kyle Kuzma,22.0,LAL,77,31.181,31:10,0.45,0.707,0.366,16.13,6.273,1.831,1.007,0.636,0.442,83,1.078,1.143,5.13,1.818,2.078,13.494,6.078,2.701,1.909,5.636,2.065,7.857,4.013,0.511,27.819
Blake Griffin,29.0,DET,58,33.962,33:57,0.438,0.785,0.345,21.414,7.379,5.759,2.024,0.69,0.31,58,1.0,1.259,6.121,2.845,2.397,17.172,7.517,5.69,4.466,5.552,1.914,11.621,5.603,0.482,39.062
DeMarcus Cousins,27.0,NOP,48,36.189,36:11,0.47,0.746,0.354,25.208,12.854,5.354,1.062,1.646,1.583,155,3.229,2.188,10.667,5.042,3.812,18.0,8.458,8.208,6.125,6.125,2.167,11.875,6.292,0.53,53.31
JJ Redick,34.0,PHI,70,30.226,30:13,0.46,0.904,0.42,17.114,2.543,3.0,2.039,0.5,0.086,41,0.586,0.129,2.414,1.471,1.757,12.557,5.771,3.114,2.814,6.571,2.757,5.986,3.014,0.504,24.951
Andre Drummond,24.0,DET,78,33.652,33:39,0.529,0.605,0.0,15.013,15.987,3.038,1.185,1.462,1.628,241,3.09,5.115,10.872,2.564,3.205,11.295,5.974,5.064,3.064,0.141,0.0,11.154,5.974,0.536,45.46
Gary Harris,23.0,DEN,67,34.396,34:23,0.485,0.827,0.396,17.463,2.627,2.896,1.63,1.821,0.224,137,2.045,0.552,2.075,1.776,1.776,13.552,6.567,2.418,2.0,5.881,2.328,7.672,4.239,0.553,29.316
Taurean Prince,24.0,ATL,82,30.049,30:02,0.426,0.844,0.385,14.122,4.744,2.61,1.12,1.037,0.512,127,1.549,0.61,4.134,2.329,2.049,11.89,5.061,2.195,1.854,5.573,2.146,6.317,2.915,0.461,26.046
Dario Šarić,24.0,PHI,78,29.616,29:36,0.453,0.86,0.393,14.628,6.667,2.59,1.365,0.654,0.256,71,0.91,1.974,4.692,1.897,2.051,11.41,5.167,2.654,2.282,5.115,2.013,6.295,3.154,0.501,27.346
Bojan Bogdanović,29.0,IND,80,30.806,30:48,0.474,0.868,0.402,14.262,3.375,1.488,1.123,0.688,0.1,63,0.788,0.375,3.0,1.325,1.612,10.65,5.05,2.562,2.225,4.825,1.938,5.825,3.112,0.534,21.581
Otto Porter Jr.,25.0,WAS,77,31.578,31:34,0.503,0.828,0.441,14.727,6.39,2.039,2.093,1.506,0.532,157,2.039,1.338,5.052,0.974,1.961,11.494,5.779,1.662,1.377,4.065,1.792,7.429,3.987,0.537,30.596
Jusuf Nurkić,23.0,POR,79,26.432,26:25,0.505,0.63,0.0,14.329,8.962,1.81,0.781,0.81,1.405,175,2.215,2.392,6.57,2.316,3.127,12.038,6.076,3.456,2.177,0.089,0.0,11.949,6.076,0.508,32.128
Jordan Clarkson,26.0,CLE,81,23.301,23:18,0.451,0.8,0.352,13.877,2.679,2.728,1.74,0.716,0.074,64,0.79,0.704,1.975,1.568,1.321,11.778,5.309,2.346,1.877,3.926,1.383,7.852,3.926,0.5,21.986
Jayson Tatum,20.0,BOS,80,30.536,30:32,0.475,0.826,0.434,13.9,5.025,1.6,1.123,1.038,0.725,141,1.762,0.625,4.4,1.425,2.125,10.438,4.962,3.225,2.662,3.025,1.312,7.412,3.65,0.492,26.193
Kristaps Porziņģis,22.0,NYK,48,32.358,32:21,0.439,0.793,0.395,22.667,6.583,1.188,0.613,0.75,2.396,151,3.146,1.292,5.292,1.938,2.938,18.521,8.125,5.729,4.542,4.75,1.875,13.771,6.25,0.454,39.848
Chris Paul,33.0,HOU,58,31.837,31:50,0.46,0.919,0.38,18.638,5.397,7.879,3.57,1.655,0.241,110,1.897,0.638,4.759,2.207,2.431,13.759,6.328,3.81,3.5,6.534,2.483,7.224,3.845,0.532,40.416
Buddy Hield,25.0,SAC,80,25.303,25:18,0.446,0.877,0.431,13.488,3.838,1.938,1.25,1.062,0.275,107,1.338,0.688,3.15,1.55,1.85,11.662,5.2,1.012,0.888,5.1,2.2,6.562,3.0,0.457,23.461
Steven Adams,24.0,OKC,76,32.722,32:43,0.629,0.559,0.0,13.895,9.013,1.158,0.688,1.211,1.026,170,2.237,5.053,3.961,1.684,2.829,9.368,5.895,3.763,2.105,0.026,0.0,9.342,5.895,0.631,31.474
Dennis Smith Jr.,20.0,DAL,69,29.697,29:41,0.395,0.694,0.313,15.188,3.768,5.188,1.845,1.029,0.261,89,1.29,0.725,3.043,2.812,2.203,14.841,5.855,2.797,1.942,4.913,1.536,9.928,4.319,0.435,28.551
Josh Richardson,24.0,MIA,81,33.203,33:12,0.451,0.845,0.378,12.901,3.519,2.852,1.65,1.494,0.926,196,2.42,0.852,2.667,1.728,2.457,10.926,4.926,1.753,1.481,4.148,1.568,6.778,3.358,0.495,26.932
Kevin Love,29.0,CLE,59,27.983,27:58,0.458,0.88,0.415,17.61,9.254,1.746,1.144,0.729,0.407,67,1.136,1.712,7.542,1.525,2.034,12.356,5.661,4.508,3.966,5.593,2.322,6.763,3.339,0.494,33.215
Jeremy Lamb,26.0,CHA,80,24.592,24:35,0.457,0.861,0.37,12.912,4.05,2.325,2.0,0.762,0.4,93,1.162,0.612,3.438,1.162,1.725,10.4,4.75,2.6,2.238,3.175,1.175,7.225,3.575,0.495,23.585
Lauri Markkanen,21.0,CHI,68,29.706,29:42,0.434,0.843,0.362,15.191,7.471,1.162,0.952,0.574,0.588,79,1.162,1.162,6.309,1.221,1.515,12.676,5.5,2.441,2.059,5.897,2.132,6.779,3.368,0.497,28.163
Clint Capela,24.0,HOU,74,27.488,27:29,0.652,0.56,0.0,13.865,10.838,0.919,0.66,0.784,1.851,195,2.635,3.257,7.581,1.392,2.5,9.135,5.959,3.473,1.946,0.014,0.0,9.122,5.959,0.653,34.762
E'Twaun Moore,29.0,NOP,82,31.535,31:32,0.508,0.706,0.425,12.463,2.902,2.28,1.833,0.963,0.146,91,1.11,0.695,2.207,1.244,2.22,10.146,5.159,0.829,0.585,3.671,1.561,6.476,3.598,0.556,21.452
Aaron Gordon,22.0,ORL,58,32.915,32:54,0.434,0.698,0.336,17.621,7.879,2.345,1.271,1.017,0.776,104,1.793,1.5,6.379,1.845,1.914,14.914,6.466,3.879,2.707,5.897,1.983,9.017,4.483,0.497,34.128
Jaylen Brown,21.0,BOS,70,30.739,30:44,0.465,0.644,0.395,14.529,4.943,1.629,0.919,1.0,0.371,96,1.371,0.943,4.0,1.771,2.586,11.471,5.329,3.329,2.143,4.371,1.729,7.1,3.6,0.507,25.246
Evan Fournier,25.0,ORL,57,32.232,32:13,0.459,0.867,0.379,17.772,3.158,2.895,1.737,0.825,0.281,63,1.105,0.404,2.754,1.667,2.421,14.07,6.456,3.035,2.632,5.877,2.228,8.193,4.228,0.516,27.553
Josh Jackson,21.0,PHX,77,25.444,25:26,0.417,0.634,0.263,13.143,4.558,1.545,0.815,1.039,0.455,115,1.494,1.234,3.325,1.896,2.831,12.104,5.052,3.623,2.299,2.818,0.74,9.286,4.312,0.464,23.516
Tyreke Evans,28.0,MEM,52,30.907,30:54,0.452,0.785,0.399,19.423,5.096,5.173,2.299,1.096,0.327,74,1.423,0.846,4.25,2.25,1.846,15.558,7.038,4.019,3.154,5.5,2.192,10.058,4.846,0.482,35.317
Robert Covington,27.0,PHI,80,31.642,31:38,0.413,0.853,0.369,12.612,5.412,1.95,1.238,1.712,0.9,209,2.612,0.688,4.725,1.575,2.975,10.45,4.312,1.7,1.45,6.875,2.538,3.575,1.775,0.497,28.295
Ricky Rubio,27.0,UTA,77,29.278,29:16,0.418,0.866,0.352,13.091,4.558,5.325,1.981,1.571,0.143,132,1.714,0.571,3.987,2.688,2.675,10.74,4.494,3.299,2.857,3.545,1.247,7.195,3.247,0.451,29.003
Spencer Dinwiddie,25.0,BKN,80,28.825,28:49,0.387,0.813,0.326,12.588,3.238,6.55,4.094,0.85,0.288,91,1.138,0.5,2.738,1.6,2.325,10.475,4.05,3.35,2.725,5.412,1.762,5.062,2.288,0.452,28.11
Enes Freedom,26.0,NYK,71,25.77,25:46,0.592,0.848,0.0,14.085,10.986,1.479,0.861,0.507,0.521,73,1.028,3.845,7.141,1.718,2.634,10.042,5.944,2.592,2.197,0.028,0.0,10.014,5.944,0.594,30.852
Taj Gibson,33.0,MIN,82,33.248,33:14,0.577,0.768,0.2,12.183,7.122,1.207,1.112,0.756,0.72,121,1.476,2.366,4.756,1.085,2.659,8.988,5.183,2.256,1.732,0.427,0.085,8.561,5.098,0.595,25.882
Tim Hardaway Jr.,26.0,NYK,57,33.069,33:04,0.421,0.816,0.317,17.474,3.93,2.719,1.685,1.088,0.175,72,1.263,0.561,3.368,1.614,2.158,15.018,6.316,3.14,2.561,7.193,2.281,7.825,4.035,0.516,28.444
Jeff Teague,30.0,MIN,70,33.018,33:01,0.446,0.845,0.368,14.2,2.986,7.029,2.78,1.457,0.329,125,1.786,0.343,2.643,2.529,2.443,11.343,5.057,3.414,2.886,3.257,1.2,8.086,3.857,0.477,31.154
Kentavious Caldwell-Pope,25.0,LAL,74,33.215,33:12,0.426,0.789,0.383,13.405,5.23,2.189,1.67,1.432,0.216,122,1.649,0.811,4.419,1.311,1.959,10.784,4.595,2.622,2.068,5.608,2.149,5.176,2.446,0.473,26.6
Allen Crabbe,26.0,BKN,75,29.296,29:17,0.407,0.852,0.378,13.2,4.32,1.56,1.5,0.627,0.467,82,1.093,0.373,3.947,1.04,2.24,11.027,4.493,1.8,1.533,7.093,2.68,3.933,1.813,0.461,22.964
DeMarre Carroll,31.0,BKN,73,29.859,29:51,0.414,0.764,0.371,13.466,6.562,2.014,1.427,0.808,0.411,89,1.219,1.438,5.123,1.411,2.26,10.753,4.452,3.37,2.575,5.356,1.986,5.397,2.466,0.457,26.607
Jonas Valančiūnas,26.0,TOR,77,22.432,22:25,0.568,0.806,0.405,12.727,8.571,1.052,0.704,0.377,0.896,98,1.273,2.377,6.195,1.494,2.494,8.922,5.065,2.74,2.208,0.961,0.39,7.961,4.675,0.587,26.916
Michael Beasley,29.0,NYK,74,22.344,22:20,0.507,0.78,0.395,13.189,5.595,1.662,0.86,0.486,0.581,79,1.068,1.311,4.284,1.932,1.959,10.905,5.527,2.149,1.676,1.162,0.459,9.743,5.068,0.52,23.666
Marco Belinelli,32.0,PHI,80,24.334,24:20,0.441,0.908,0.377,12.138,1.888,1.85,1.574,0.825,0.15,78,0.975,0.25,1.638,1.175,1.138,9.55,4.212,2.038,1.85,4.938,1.862,4.612,2.35,0.509,18.928
Bobby Portis,23.0,CHI,73,22.5,22:30,0.471,0.769,0.359,13.205,6.822,1.685,1.194,0.685,0.315,73,1.0,2.178,4.644,1.411,1.781,11.11,5.233,2.137,1.644,3.055,1.096,8.055,4.137,0.514,25.508
Jonathon Simmons,28.0,ORL,69,29.409,29:24,0.465,0.768,0.338,13.942,3.464,2.478,1.171,0.841,0.232,74,1.072,0.884,2.58,2.116,2.536,11.029,5.13,3.493,2.681,2.957,1.0,8.072,4.13,0.512,22.917
Brook Lopez,30.0,LAL,74,23.445,23:26,0.465,0.703,0.345,12.986,3.973,1.703,1.286,0.405,1.324,128,1.73,1.0,2.973,1.324,2.635,10.716,4.986,2.135,1.5,4.392,1.514,6.324,3.473,0.549,24.173
Serge Ibaka,28.0,TOR,76,27.542,27:32,0.483,0.797,0.36,12.618,6.289,0.816,0.689,0.382,1.303,128,1.684,1.026,5.263,1.184,2.75,10.316,4.987,1.553,1.237,3.908,1.408,6.408,3.579,0.559,25.258
Thaddeus Young,30.0,IND,81,32.186,32:11,0.487,0.598,0.32,11.79,6.321,1.877,1.448,1.667,0.444,171,2.111,2.272,4.049,1.296,2.16,10.667,5.198,1.136,0.679,2.235,0.716,8.432,4.481,0.531,27.227
Kelly Oubre Jr.,22.0,WAS,81,27.539,27:32,0.403,0.82,0.341,11.765,4.481,1.21,1.089,0.988,0.432,115,1.42,0.728,3.753,1.111,2.889,9.753,3.926,2.877,2.358,4.556,1.556,5.198,2.37,0.456,22.106
Brandon Ingram,20.0,LAL,59,33.467,33:28,0.47,0.681,0.39,16.085,5.322,3.898,1.544,0.763,0.729,88,1.492,0.966,4.356,2.525,2.763,12.898,6.068,4.78,3.254,1.78,0.695,11.119,5.373,0.483,30.268
Rondae Hollis-Jefferson,23.0,BKN,68,28.244,28:14,0.472,0.788,0.241,13.912,6.75,2.456,1.38,0.956,0.706,113,1.662,1.485,5.265,1.779,2.132,10.647,5.029,4.647,3.662,0.794,0.191,9.853,4.838,0.491,28.901
Derrick Favors,26.0,UTA,77,27.966,27:57,0.563,0.651,0.222,12.26,7.169,1.325,1.159,0.701,1.065,136,1.766,2.571,4.597,1.143,2.13,9.117,5.13,2.792,1.818,0.818,0.182,8.299,4.948,0.596,27.005
Joe Ingles,30.0,UTA,82,31.445,31:26,0.467,0.795,0.44,11.463,4.195,4.78,2.465,1.098,0.244,110,1.341,0.293,3.902,1.939,2.171,8.756,4.085,1.012,0.805,5.659,2.488,3.098,1.598,0.516,25.754
Nikola Vučević,27.0,ORL,57,29.529,29:31,0.475,0.819,0.314,16.474,9.175,3.351,1.752,0.982,1.088,118,2.07,1.772,7.404,1.912,2.526,14.737,7.0,1.649,1.351,3.579,1.123,11.158,5.877,0.527,36.809
Willie Cauley-Stein,24.0,SAC,73,27.998,27:59,0.502,0.619,0.25,12.767,6.986,2.356,1.578,1.055,0.918,144,1.973,1.795,5.192,1.493,2.534,10.589,5.315,3.384,2.096,0.164,0.041,10.425,5.274,0.506,29.11
Al Horford,32.0,BOS,72,31.625,31:37,0.489,0.783,0.429,12.875,7.375,4.708,2.568,0.597,1.083,121,1.681,1.431,5.944,1.833,1.917,10.458,5.111,1.667,1.306,3.139,1.347,7.319,3.764,0.514,31.996
DeAndre Jordan,29.0,LAC,77,31.473,31:28,0.645,0.58,,12.039,15.208,1.519,0.854,0.506,0.909,109,1.416,4.273,10.935,1.779,2.636,7.506,4.844,4.052,2.351,0.0,0.0,7.506,4.844,0.645,35.035
Dirk Nowitzki,40.0,DAL,77,24.68,24:40,0.456,0.898,0.409,12.039,5.688,1.558,2.353,0.558,0.584,88,1.143,0.286,5.403,0.662,1.896,9.844,4.494,1.403,1.26,4.377,1.792,5.468,2.701,0.494,23.969
Austin Rivers,25.0,LAC,61,33.715,33:42,0.424,0.642,0.378,15.082,2.377,3.967,2.22,1.213,0.262,90,1.475,0.443,1.934,1.787,2.492,13.197,5.59,2.607,1.672,5.902,2.23,7.295,3.361,0.461,26.525
Bogdan Bogdanović,25.0,SAC,78,27.887,27:53,0.446,0.84,0.392,11.756,2.859,3.308,2.064,0.923,0.205,88,1.128,0.397,2.462,1.603,2.205,9.897,4.41,1.526,1.282,4.218,1.654,5.679,2.756,0.485,21.931
Courtney Lee,32.0,NYK,76,30.394,30:23,0.454,0.919,0.406,12.013,2.947,2.368,2.143,1.053,0.224,97,1.276,0.395,2.553,1.105,1.434,9.934,4.513,1.632,1.5,3.658,1.487,6.276,3.026,0.482,21.826
Terry Rozier,24.0,BOS,80,25.852,25:51,0.395,0.772,0.381,11.25,4.7,2.9,2.9,1.0,0.238,99,1.238,0.788,3.912,1.0,1.538,10.0,3.95,1.862,1.438,5.025,1.912,4.975,2.038,0.41,23.952
Dillon Brooks,22.0,MEM,82,28.656,28:39,0.44,0.747,0.356,10.951,3.134,1.646,1.089,0.89,0.207,90,1.098,0.598,2.537,1.512,2.841,9.415,4.146,2.024,1.512,3.22,1.146,6.195,3.0,0.484,18.962
Ish Smith,29.0,DET,82,24.91,24:54,0.486,0.698,0.347,10.902,2.732,4.39,3.333,0.78,0.244,84,1.024,0.329,2.402,1.317,1.707,9.768,4.744,1.415,0.988,1.232,0.427,8.537,4.317,0.506,22.522
Rodney Hood,25.0,CLE,60,26.925,26:55,0.429,0.86,0.381,14.7,2.75,1.583,1.357,0.75,0.2,57,0.95,0.367,2.383,1.167,1.75,12.517,5.367,2.15,1.85,5.55,2.117,6.967,3.25,0.467,22.058
Justin Holiday,29.0,CHI,72,31.457,31:27,0.371,0.823,0.359,12.167,4.042,2.125,1.645,1.111,0.431,111,1.542,0.431,3.611,1.292,1.861,10.861,4.028,2.278,1.875,6.236,2.236,4.625,1.792,0.387,23.538
Frank Kaminsky,25.0,CHA,79,23.23,23:13,0.429,0.799,0.38,11.051,3.646,1.633,1.955,0.456,0.241,55,0.696,0.582,3.063,0.835,1.203,9.063,3.886,2.456,1.962,3.468,1.316,5.595,2.57,0.459,19.128
Kelly Olynyk,27.0,MIA,76,23.404,23:24,0.497,0.77,0.379,11.474,5.671,2.724,1.408,0.816,0.461,97,1.276,1.171,4.5,1.934,2.921,8.368,4.158,2.289,1.763,3.684,1.395,4.684,2.763,0.59,24.259
