PLAYER_NAME,AGE,TEAM_ABBREVIATION,GP,MPG,clock,FG%,FT%,3P%,PPG,RPG,APG,AST_TO,SPG,BPG,STOCKS,STOCKS_PG,OREB_PG,DREB_PG,TOV_PG,PF_PG,FGA_PG,FGM_PG,FTA_PG,FTM_PG,3PA_PG,3PM_PG,2PA_PG,2PM_PG,2P%,NBA_FANTASY_PTS_PG
Myles Turner,24.0,IND,62,29.448,29:26,0.457,0.751,0.344,12.081,6.565,1.161,0.847,0.742,2.129,178,2.871,1.387,5.177,1.371,2.677,9.468,4.323,2.726,2.048,4.032,1.387,5.435,2.935,0.54,28.942
Lonzo Ball,22.0,NOP,63,32.146,32:08,0.403,0.566,0.375,11.825,6.079,6.952,2.269,1.397,0.603,126,2.0,1.127,4.952,3.063,2.032,10.905,4.397,1.206,0.683,6.27,2.349,4.635,2.048,0.442,32.486
Tyler Herro,20.0,MIA,55,27.42,27:25,0.428,0.87,0.389,13.509,4.073,2.2,1.391,0.618,0.164,43,0.782,0.291,3.782,1.582,1.382,11.473,4.909,1.818,1.582,5.418,2.109,6.055,2.8,0.462,22.46
Ish Smith,31.0,WAS,68,26.278,26:16,0.447,0.721,0.367,10.882,3.221,4.912,3.516,0.868,0.441,89,1.309,0.441,2.779,1.397,1.559,10.132,4.529,1.265,0.912,2.485,0.912,7.647,3.618,0.473,24.644
Lauri Markkanen,23.0,CHI,50,29.832,29:49,0.425,0.824,0.344,14.74,6.26,1.48,0.914,0.84,0.46,65,1.3,1.2,5.06,1.62,1.92,11.82,5.02,3.06,2.52,6.34,2.18,5.48,2.84,0.518,26.752
OG Anunoby,22.0,TOR,69,29.937,29:56,0.505,0.706,0.39,10.623,5.275,1.565,1.367,1.391,0.652,141,2.043,1.159,4.116,1.145,2.42,8.203,4.145,1.478,1.043,3.304,1.29,4.899,2.855,0.583,24.287
Darius Garland,20.0,CLE,59,30.915,30:54,0.401,0.875,0.355,12.339,1.881,3.881,1.517,0.712,0.068,46,0.78,0.458,1.424,2.559,1.559,11.847,4.746,1.22,1.068,5.017,1.78,6.831,2.966,0.434,20.198
Glenn Robinson III,26.0,PHI,62,28.813,28:48,0.486,0.86,0.391,11.726,4.355,1.548,1.745,0.871,0.258,70,1.129,1.306,3.048,0.887,1.613,9.548,4.645,1.387,1.194,3.177,1.242,6.371,3.403,0.534,21.774
Rudy Gay,33.0,SAS,67,21.8,21:48,0.446,0.882,0.336,10.836,5.403,1.701,1.295,0.522,0.493,68,1.015,0.91,4.493,1.313,1.537,8.896,3.97,2.03,1.791,3.284,1.104,5.612,2.866,0.511,21.603
Dejounte Murray,23.0,SAS,66,25.557,25:33,0.462,0.798,0.369,10.909,5.803,4.106,2.168,1.682,0.258,128,1.939,1.045,4.758,1.894,2.167,9.652,4.455,1.727,1.379,1.682,0.621,7.97,3.833,0.481,27.956
Cedi Osman,25.0,CLE,65,29.39,29:23,0.437,0.67,0.383,11.046,3.554,2.369,1.692,0.831,0.246,70,1.077,0.6,2.954,1.4,2.462,9.369,4.092,1.446,0.969,4.938,1.892,4.431,2.2,0.497,20.695
Troy Brown Jr.,20.0,WAS,69,25.826,25:49,0.439,0.784,0.341,10.377,5.551,2.58,2.253,1.232,0.101,92,1.333,1.101,4.449,1.145,1.913,9.014,3.957,2.014,1.58,2.594,0.884,6.42,3.072,0.479,23.762
Ben McLemore,27.0,HOU,71,22.81,22:48,0.444,0.746,0.4,10.07,2.211,0.817,1.16,0.634,0.225,61,0.859,0.296,1.915,0.704,2.183,7.676,3.408,0.944,0.704,6.366,2.549,1.31,0.859,0.656,15.823
P.J. Washington,21.0,CHA,58,30.327,30:19,0.455,0.647,0.374,12.241,5.448,2.121,1.323,0.879,0.759,95,1.638,1.0,4.448,1.603,2.724,10.155,4.621,2.345,1.517,3.966,1.483,6.19,3.138,0.507,25.271
Doug McDermott,28.0,IND,69,19.89,19:53,0.488,0.828,0.435,10.29,2.522,1.13,1.857,0.174,0.072,17,0.246,0.377,2.145,0.609,1.696,7.928,3.87,0.841,0.696,4.261,1.855,3.667,2.014,0.549,15.142
Joe Ingles,32.0,UTA,72,29.675,29:40,0.445,0.787,0.399,9.819,3.861,5.181,2.627,0.903,0.153,76,1.056,0.375,3.486,1.972,2.139,7.681,3.417,1.306,1.028,4.903,1.958,2.778,1.458,0.525,23.418
Bryn Forbes,26.0,SAS,63,25.067,25:04,0.417,0.833,0.388,11.222,2.0,1.714,1.895,0.524,0.0,33,0.524,0.19,1.81,0.905,1.794,9.222,3.841,1.429,1.19,6.048,2.349,3.175,1.492,0.47,16.86
Dario Šarić,26.0,PHX,66,24.724,24:43,0.476,0.844,0.357,10.667,6.152,1.864,1.398,0.561,0.242,53,0.803,1.515,4.636,1.333,2.364,8.152,3.879,1.939,1.636,3.561,1.273,4.591,2.606,0.568,21.92
Furkan Korkmaz,22.0,PHI,72,21.652,21:39,0.43,0.755,0.402,9.778,2.333,1.097,1.339,0.569,0.222,57,0.792,0.25,2.083,0.819,1.361,7.819,3.361,1.417,1.069,4.944,1.986,2.875,1.375,0.478,15.779
Brandon Clarke,23.0,MEM,58,22.414,22:24,0.618,0.759,0.359,12.069,5.948,1.397,1.473,0.552,0.828,80,1.379,1.586,4.362,0.948,1.724,8.259,5.103,1.931,1.466,1.103,0.397,7.155,4.707,0.658,24.491
Deandre Ayton,21.0,PHX,38,32.535,32:32,0.546,0.753,0.231,18.158,11.474,1.895,0.9,0.684,1.526,84,2.211,3.868,7.605,2.105,3.079,14.947,8.158,2.342,1.763,0.342,0.079,14.605,8.079,0.553,39.295
Steven Adams,26.0,OKC,63,26.675,26:40,0.592,0.582,0.333,10.857,9.254,2.317,1.553,0.81,1.063,118,1.873,3.286,5.968,1.492,1.937,7.587,4.492,3.19,1.857,0.048,0.016,7.54,4.476,0.594,29.565
Jae Crowder,29.0,MIA,65,28.842,28:50,0.401,0.776,0.343,10.523,5.908,2.477,2.333,1.108,0.369,96,1.477,0.8,5.108,1.062,2.2,8.662,3.477,1.923,1.492,6.062,2.077,2.6,1.4,0.538,24.697
Tristan Thompson,29.0,CLE,57,30.202,30:12,0.512,0.615,0.391,12.0,10.123,2.105,1.165,0.579,0.877,83,1.456,3.965,6.158,1.807,2.175,9.86,5.053,2.825,1.737,0.404,0.158,9.456,4.895,0.518,29.867
Kevin Huerter,21.0,ATL,56,31.435,31:26,0.413,0.828,0.38,12.214,4.071,3.804,2.448,0.911,0.482,78,1.393,0.625,3.446,1.554,2.482,10.893,4.5,1.143,0.946,5.964,2.268,4.929,2.232,0.453,25.43
Dorian Finney-Smith,27.0,DAL,71,29.853,29:51,0.466,0.722,0.376,9.549,5.704,1.606,1.652,0.634,0.549,84,1.183,2.042,3.662,0.972,2.507,7.352,3.423,1.521,1.099,4.268,1.606,3.085,1.817,0.589,21.38
Langston Galloway,28.0,DET,66,25.791,25:47,0.435,0.859,0.399,10.258,2.258,1.53,2.525,0.727,0.167,59,0.894,0.5,1.758,0.606,1.455,8.212,3.576,1.288,1.106,5.015,2.0,3.197,1.576,0.493,17.338
Mike Conley,32.0,UTA,47,29.006,29:00,0.409,0.827,0.375,14.362,3.213,4.426,2.261,0.766,0.106,41,0.872,0.702,2.511,1.957,2.213,12.064,4.936,2.957,2.447,5.447,2.043,6.617,2.894,0.437,25.515
Maxi Kleber,28.0,DAL,74,25.537,25:32,0.461,0.849,0.373,9.081,5.243,1.189,1.517,0.338,1.122,108,1.459,1.514,3.73,0.784,2.378,6.946,3.203,1.257,1.068,4.311,1.608,2.635,1.595,0.605,20.751
Bobby Portis,25.0,NYK,66,21.114,21:06,0.45,0.763,0.358,10.121,5.121,1.485,1.342,0.485,0.273,50,0.758,1.212,3.909,1.106,1.667,8.924,4.015,1.409,1.076,2.833,1.015,6.091,3.0,0.493,19.661
Mikal Bridges,23.0,PHX,73,27.974,27:58,0.51,0.844,0.361,9.137,4.0,1.767,1.767,1.397,0.63,148,2.027,0.904,3.096,1.0,2.233,6.63,3.384,1.671,1.411,2.658,0.959,3.973,2.425,0.61,21.67
Danuel House Jr.,27.0,HOU,63,30.36,30:21,0.427,0.811,0.363,10.508,4.238,1.349,1.574,1.063,0.54,101,1.603,0.905,3.333,0.857,2.095,8.556,3.651,1.429,1.159,5.635,2.048,2.921,1.603,0.549,21.57
Monté Morris,25.0,DEN,73,22.419,22:25,0.459,0.843,0.378,9.041,1.877,3.493,4.811,0.753,0.233,72,0.986,0.329,1.548,0.726,1.0,7.753,3.562,1.219,1.027,2.356,0.89,5.397,2.671,0.495,18.766
Thaddeus Young,32.0,CHI,64,24.854,24:51,0.448,0.583,0.356,10.297,4.922,1.828,1.147,1.438,0.359,115,1.797,1.469,3.453,1.594,2.094,9.391,4.203,1.125,0.656,3.469,1.234,5.922,2.969,0.501,22.742
Josh Hart,25.0,NOP,65,27.003,27:00,0.423,0.739,0.342,10.092,6.538,1.662,1.44,0.969,0.354,86,1.323,0.938,5.6,1.154,2.462,8.185,3.462,1.769,1.308,5.446,1.862,2.738,1.6,0.584,23.246
Rui Hachimura,22.0,WAS,48,30.084,30:05,0.466,0.829,0.287,13.521,6.125,1.812,1.642,0.771,0.167,45,0.938,1.625,4.5,1.104,2.188,11.354,5.292,2.917,2.417,1.812,0.521,9.542,4.771,0.5,25.298
Kentavious Caldwell-Pope,27.0,LAL,69,25.536,25:32,0.467,0.775,0.385,9.348,2.058,1.609,1.79,0.826,0.203,71,1.029,0.551,1.507,0.899,1.855,7.348,3.435,1.478,1.145,3.464,1.333,3.884,2.101,0.541,16.419
Tomas Satoransky,28.0,CHI,65,28.891,28:53,0.43,0.876,0.322,9.908,3.908,5.446,2.723,1.231,0.108,87,1.338,1.169,2.738,2.0,2.077,8.477,3.646,1.862,1.631,3.062,0.985,5.415,2.662,0.491,24.782
Cody Zeller,27.0,CHA,58,23.114,23:06,0.524,0.682,0.24,11.069,7.086,1.517,1.173,0.69,0.431,65,1.121,2.759,4.328,1.293,2.414,8.259,4.328,3.086,2.103,1.293,0.31,6.966,4.017,0.577,23.917
Garrett Temple,34.0,BKN,62,27.9,27:54,0.378,0.805,0.329,10.339,3.516,2.516,2.516,0.79,0.468,78,1.258,0.468,3.048,1.0,1.742,9.468,3.581,1.403,1.129,6.226,2.048,3.242,1.532,0.473,21.106
Jeff Teague,32.0,ATL,59,24.818,24:49,0.436,0.873,0.368,10.864,2.407,5.22,2.655,0.746,0.322,63,1.068,0.458,1.949,1.966,1.797,8.288,3.61,3.339,2.915,1.983,0.729,6.305,2.881,0.457,22.82
Aaron Holiday,23.0,IND,66,24.505,24:30,0.414,0.851,0.394,9.5,2.364,3.409,2.557,0.833,0.242,71,1.076,0.333,2.03,1.333,1.818,8.53,3.53,1.318,1.121,3.348,1.318,5.182,2.212,0.427,19.344
Damion Lee,27.0,GSW,49,29.033,29:01,0.417,0.873,0.356,12.673,4.878,2.714,1.985,1.02,0.122,56,1.143,0.653,4.224,1.367,2.367,10.429,4.347,2.571,2.245,4.878,1.735,5.551,2.612,0.471,24.659
Malik Beasley,23.0,MIN,55,21.977,21:58,0.425,0.818,0.388,11.182,2.691,1.364,1.316,0.727,0.145,48,0.873,0.327,2.364,1.036,1.4,9.709,4.127,1.2,0.982,5.018,1.945,4.691,2.182,0.465,18.038
Donte DiVincenzo,23.0,MIL,66,23.036,23:02,0.455,0.733,0.336,9.242,4.818,2.333,1.711,1.288,0.303,105,1.591,1.0,3.818,1.364,1.712,7.727,3.515,1.303,0.955,3.742,1.258,3.985,2.258,0.567,21.933
Cam Reddish,20.0,ATL,58,26.737,26:44,0.384,0.802,0.332,10.517,3.724,1.5,0.906,1.069,0.483,90,1.552,0.603,3.121,1.655,2.276,9.552,3.672,2.172,1.741,4.31,1.431,5.241,2.241,0.428,20.236
Thomas Bryant,22.0,WAS,46,24.93,24:55,0.581,0.741,0.407,13.239,7.196,1.804,1.566,0.543,1.065,74,1.609,2.13,5.065,1.152,2.239,9.087,5.283,2.522,1.87,1.978,0.804,7.109,4.478,0.63,28.254
Justin Holiday,31.0,IND,73,25.01,25:00,0.428,0.791,0.405,8.26,3.26,1.274,2.114,1.192,0.63,133,1.822,0.438,2.822,0.603,1.877,6.658,2.849,0.918,0.726,4.534,1.836,2.123,1.014,0.477,18.947
Daniel Theis,28.0,BOS,65,24.094,24:05,0.566,0.763,0.333,9.246,6.554,1.708,2.056,0.569,1.292,121,1.862,2.154,4.4,0.831,3.369,6.554,3.708,1.754,1.338,1.477,0.492,5.077,3.215,0.633,24.426
D.J. Augustin,32.0,ORL,57,24.92,24:55,0.399,0.89,0.348,10.509,2.14,4.596,3.047,0.596,0.018,35,0.614,0.386,1.754,1.509,1.263,8.088,3.228,3.175,2.825,3.526,1.228,4.561,2.0,0.438,20.305
Kent Bazemore,30.0,SAC,68,24.819,24:49,0.375,0.769,0.344,8.779,4.324,1.368,1.022,1.088,0.588,114,1.676,0.397,3.926,1.338,2.882,7.853,2.941,2.162,1.662,3.588,1.235,4.265,1.706,0.4,19.71
Ivica Zubac,23.0,LAC,72,18.417,18:25,0.613,0.747,0.0,8.278,7.542,1.139,1.344,0.222,0.917,82,1.139,2.736,4.806,0.847,2.333,5.347,3.278,2.306,1.722,0.028,0.0,5.319,3.278,0.616,21.606
Austin Rivers,27.0,HOU,68,23.44,23:26,0.421,0.703,0.356,8.765,2.574,1.662,2.26,0.721,0.147,59,0.868,0.397,2.176,0.735,1.897,7.368,3.103,1.632,1.147,3.971,1.412,3.397,1.691,0.498,16.213
Paul Millsap,35.0,DEN,51,24.313,24:18,0.482,0.816,0.435,11.588,5.745,1.627,1.186,0.863,0.588,74,1.451,1.922,3.824,1.373,2.941,8.588,4.137,2.765,2.255,2.431,1.059,6.157,3.078,0.5,23.904
Mitchell Robinson,22.0,NYK,61,23.153,23:09,0.742,0.568,,9.672,7.016,0.59,0.973,0.852,1.951,171,2.803,3.049,3.967,0.607,3.18,5.59,4.148,2.426,1.377,0.0,0.0,5.59,4.148,0.742,26.78
Gary Harris,25.0,DEN,56,31.789,31:47,0.42,0.815,0.333,10.375,2.911,2.107,1.967,1.357,0.25,90,1.607,0.464,2.446,1.071,2.071,9.268,3.893,1.643,1.339,3.75,1.25,5.518,2.643,0.479,20.779
Jarrett Culver,21.0,MIN,63,23.899,23:53,0.404,0.462,0.299,9.206,3.365,1.746,1.358,0.905,0.603,95,1.508,1.111,2.254,1.286,1.984,9.032,3.651,1.857,0.857,3.508,1.048,5.524,2.603,0.471,19.102
Anfernee Simons,21.0,POR,70,20.697,20:41,0.399,0.826,0.332,8.271,2.171,1.386,1.59,0.371,0.143,36,0.514,0.357,1.814,0.871,1.929,7.657,3.057,1.314,1.086,3.229,1.071,4.429,1.986,0.448,13.627
Shabazz Napier,28.0,WAS,56,24.009,24:00,0.412,0.824,0.317,10.321,2.821,4.679,2.047,1.232,0.196,80,1.429,0.464,2.357,2.286,1.804,8.143,3.357,2.732,2.25,4.286,1.357,3.857,2.0,0.519,22.725
Jeremy Lamb,28.0,IND,46,28.069,28:04,0.451,0.836,0.335,12.543,4.348,2.087,1.92,1.196,0.478,77,1.674,0.522,3.826,1.087,2.261,10.413,4.696,2.391,2.0,3.435,1.152,6.978,3.543,0.508,24.826
Malik Monk,22.0,CHA,55,21.256,21:15,0.434,0.82,0.284,10.255,2.855,2.073,1.481,0.455,0.291,41,0.745,0.491,2.364,1.4,1.345,8.873,3.855,1.818,1.491,3.709,1.055,5.164,2.8,0.542,17.625
Larry Nance Jr.,27.0,CLE,56,26.288,26:17,0.531,0.676,0.352,10.071,7.304,2.196,2.05,1.0,0.393,78,1.393,1.893,5.411,1.071,1.625,7.696,4.089,1.321,0.893,2.839,1.0,4.857,3.089,0.636,25.238
Markieff Morris,30.0,LAL,58,20.475,20:28,0.443,0.776,0.386,9.655,3.759,1.328,1.013,0.534,0.293,48,0.828,0.69,3.069,1.31,2.293,7.897,3.5,1.466,1.138,3.931,1.517,3.966,1.983,0.5,17.329
George Hill,34.0,MIL,59,21.546,21:32,0.516,0.842,0.46,9.39,3.0,3.051,3.158,0.797,0.085,52,0.881,0.847,2.153,0.966,1.424,6.373,3.288,1.712,1.441,2.983,1.373,3.39,1.915,0.565,19.244
Kelly Olynyk,29.0,MIA,67,19.408,19:24,0.462,0.86,0.406,8.194,4.552,1.731,1.634,0.672,0.343,68,1.015,0.657,3.896,1.06,2.582,5.94,2.746,1.493,1.284,3.493,1.418,2.448,1.328,0.543,18.239
Kyrie Irving,28.0,BKN,20,32.898,32:53,0.478,0.922,0.394,27.4,5.15,6.4,2.462,1.35,0.5,37,1.85,1.1,4.05,2.6,2.65,20.8,9.95,5.1,4.7,7.1,2.8,13.7,7.15,0.522,46.13
Marquese Chriss,22.0,GSW,59,20.273,20:16,0.545,0.769,0.205,9.288,6.186,1.932,1.462,0.661,1.051,101,1.712,1.932,4.254,1.322,2.068,6.525,3.559,2.644,2.034,0.661,0.136,5.864,3.424,0.584,23.424
Danny Green,33.0,LAL,68,24.805,24:48,0.416,0.688,0.367,8.044,3.309,1.338,1.444,1.25,0.471,117,1.721,0.75,2.559,0.926,2.0,6.971,2.897,0.706,0.485,4.809,1.765,2.162,1.132,0.524,18.257
Terence Davis,23.0,TOR,72,16.794,16:47,0.456,0.864,0.388,7.542,3.292,1.597,1.513,0.542,0.194,53,0.736,0.694,2.597,1.056,1.722,6.056,2.764,0.819,0.708,3.361,1.306,2.694,1.458,0.541,15.04
Clint Capela,26.0,ATL,39,32.803,32:48,0.629,0.529,,13.923,13.769,1.231,0.762,0.846,1.846,105,2.692,4.308,9.462,1.615,2.615,9.949,6.256,2.667,1.41,0.0,0.0,9.949,6.256,0.629,38.754
Gary Trent Jr.,21.0,POR,61,21.836,21:50,0.444,0.822,0.418,8.869,1.639,1.0,2.905,0.787,0.262,64,1.049,0.41,1.23,0.344,1.475,7.23,3.213,0.738,0.607,4.393,1.836,2.836,1.377,0.486,15.139
Zion Williamson,19.0,NOP,24,27.839,27:50,0.583,0.64,0.429,22.5,6.25,2.083,0.847,0.667,0.375,25,1.042,2.667,3.583,2.458,1.75,15.0,8.75,7.417,4.75,0.583,0.25,14.417,8.5,0.59,33.792
Richaun Holmes,26.0,SAC,44,28.219,28:13,0.648,0.788,,12.25,8.136,0.955,0.808,0.932,1.273,97,2.205,2.886,5.25,1.182,3.841,7.818,5.068,2.682,2.114,0.0,0.0,7.818,5.068,0.648,28.877
Josh Okogie,21.0,MIN,62,24.956,24:57,0.427,0.796,0.266,8.597,4.323,1.597,1.138,1.097,0.419,94,1.516,1.403,2.919,1.403,2.242,6.419,2.742,3.081,2.452,2.484,0.661,3.935,2.081,0.529,19.324
Jabari Parker,25.0,SAC,38,24.153,24:09,0.51,0.753,0.269,13.974,5.632,1.789,1.062,1.184,0.421,61,1.605,1.605,4.026,1.684,2.605,11.289,5.763,2.132,1.605,3.132,0.842,8.158,4.921,0.603,26.547
Eric Gordon,31.0,HOU,36,28.228,28:13,0.369,0.766,0.317,14.444,1.972,1.5,1.256,0.639,0.361,36,1.0,0.25,1.722,1.194,1.944,12.861,4.75,2.972,2.278,8.417,2.667,4.444,2.083,0.469,20.867
Bruce Brown,23.0,DET,58,28.173,28:10,0.443,0.739,0.344,8.914,4.724,3.966,2.3,1.086,0.5,92,1.586,1.052,3.672,1.724,2.793,7.707,3.414,2.052,1.517,1.655,0.569,6.052,2.845,0.47,23.566
Dwight Howard,34.0,LAL,69,18.923,18:55,0.729,0.514,0.6,7.493,7.348,0.652,0.536,0.449,1.145,110,1.594,2.493,4.855,1.217,3.217,4.014,2.928,3.101,1.594,0.072,0.043,3.942,2.884,0.732,20.854
Michael Porter Jr.,22.0,DEN,55,16.423,16:25,0.509,0.833,0.422,9.309,4.709,0.836,0.939,0.491,0.455,52,0.945,1.2,3.509,0.891,1.818,6.964,3.545,1.309,1.091,2.673,1.127,4.291,2.418,0.564,18.16
Svi Mykhailiuk,23.0,DET,56,22.59,22:35,0.41,0.814,0.404,9.0,1.857,1.893,1.738,0.732,0.071,45,0.804,0.304,1.554,1.089,1.554,7.232,2.964,1.25,1.018,5.089,2.054,2.143,0.911,0.425,15.389
Cameron Johnson,24.0,PHX,57,22.025,22:01,0.435,0.807,0.39,8.842,3.281,1.211,2.156,0.632,0.351,56,0.982,0.86,2.421,0.561,1.544,7.105,3.088,1.0,0.807,4.772,1.86,2.333,1.228,0.526,16.981
Delon Wright,28.0,DAL,73,21.503,21:30,0.462,0.77,0.37,6.904,3.836,3.342,3.342,1.164,0.301,107,1.466,0.959,2.877,1.0,1.274,5.63,2.603,1.37,1.055,1.74,0.644,3.89,1.959,0.504,19.918
Jordan Poole,21.0,GSW,57,22.349,22:20,0.333,0.798,0.279,8.825,2.07,2.351,1.811,0.614,0.175,45,0.789,0.158,1.912,1.298,1.649,8.807,2.93,2.088,1.667,4.649,1.298,4.158,1.632,0.392,15.905
Derrick Jones Jr.,23.0,MIA,59,23.306,23:18,0.527,0.772,0.28,8.475,3.949,1.051,2.067,0.983,0.644,96,1.627,1.119,2.831,0.508,2.203,5.915,3.119,2.085,1.61,2.237,0.627,3.678,2.492,0.677,19.163
P.J. Tucker,35.0,HOU,72,34.267,34:16,0.415,0.812,0.358,6.944,6.611,1.597,1.597,1.069,0.5,113,1.569,1.556,5.056,1.0,3.181,5.917,2.458,0.667,0.542,4.153,1.486,1.764,0.972,0.551,20.982
Kevin Porter Jr.,20.0,CLE,50,23.234,23:14,0.442,0.723,0.335,9.96,3.24,2.18,1.172,0.92,0.28,60,1.2,0.44,2.8,1.86,2.7,8.42,3.72,2.02,1.46,3.16,1.06,5.26,2.66,0.506,18.858
Wesley Matthews,33.0,MIL,67,24.401,24:24,0.396,0.765,0.364,7.373,2.478,1.373,2.14,0.567,0.134,47,0.701,0.328,2.149,0.642,1.537,6.299,2.493,1.015,0.776,4.433,1.612,1.866,0.881,0.472,13.869
Landry Shamet,23.0,LAC,53,27.395,27:23,0.404,0.855,0.375,9.283,1.887,1.868,2.357,0.377,0.189,30,0.566,0.113,1.774,0.792,2.679,7.377,2.981,1.434,1.226,5.585,2.094,1.792,0.887,0.495,15.255
Isaiah Thomas,31.0,WAS,40,23.117,23:07,0.408,0.816,0.413,12.2,1.7,3.65,1.896,0.325,0.15,19,0.475,0.275,1.425,1.925,1.925,10.65,4.35,1.9,1.55,4.725,1.95,5.925,2.4,0.405,19.215
Brad Wanamaker,30.0,BOS,71,19.283,19:16,0.448,0.926,0.363,6.859,2.028,2.521,2.355,0.859,0.197,75,1.056,0.31,1.718,1.07,1.873,5.099,2.282,1.915,1.775,1.437,0.521,3.662,1.761,0.481,15.173
Tyus Jones,24.0,MEM,65,18.953,18:57,0.459,0.741,0.379,7.446,1.585,4.385,5.182,0.908,0.092,65,1.0,0.138,1.446,0.846,0.677,6.6,3.031,0.892,0.662,1.908,0.723,4.692,2.308,0.492,18.078
Wendell Carter Jr.,21.0,CHI,43,29.204,29:12,0.534,0.737,0.207,11.256,9.419,1.186,0.708,0.767,0.837,69,1.605,3.233,6.186,1.674,3.767,7.977,4.256,3.535,2.605,0.674,0.14,7.302,4.116,0.564,27.477
Aron Baynes,33.0,PHX,42,22.248,22:14,0.48,0.747,0.351,11.452,5.643,1.595,1.34,0.238,0.548,33,0.786,1.69,3.952,1.19,3.357,9.071,4.357,1.786,1.333,4.0,1.405,5.071,2.952,0.582,21.783
Tony Snell,28.0,DET,59,27.815,27:48,0.445,1.0,0.402,8.034,1.881,2.153,4.097,0.542,0.254,47,0.797,0.153,1.729,0.525,1.712,6.475,2.881,0.542,0.542,4.305,1.729,2.169,1.153,0.531,15.385
Jaxson Hayes,20.0,NOP,64,16.871,16:52,0.672,0.647,0.25,7.375,4.047,0.875,1.057,0.406,0.859,81,1.266,1.516,2.531,0.828,2.516,4.047,2.719,2.969,1.922,0.062,0.016,3.984,2.703,0.678,16.512
Enes Freedom,28.0,BOS,58,16.954,16:57,0.572,0.707,0.143,8.086,7.431,0.966,1.0,0.379,0.707,63,1.086,2.81,4.621,0.966,1.724,6.0,3.431,1.707,1.207,0.121,0.017,5.879,3.414,0.581,20.745
Jalen Brunson,23.0,DAL,57,17.931,17:55,0.466,0.813,0.358,8.175,2.351,3.298,2.848,0.386,0.07,26,0.456,0.386,1.965,1.158,1.298,6.807,3.175,1.316,1.07,2.105,0.754,4.702,2.421,0.515,16.154
E'Twaun Moore,31.0,NOP,56,18.212,18:12,0.426,0.689,0.377,8.321,2.339,1.393,1.95,0.571,0.196,43,0.768,0.554,1.786,0.714,1.429,7.804,3.321,0.804,0.554,2.982,1.125,4.821,2.196,0.456,14.807
DeAndre Jordan,31.0,BKN,56,22.039,22:02,0.666,0.68,,8.304,10.018,1.875,1.419,0.321,0.929,70,1.25,2.518,7.5,1.321,2.036,5.125,3.411,2.179,1.482,0.0,0.0,5.125,3.411,0.666,25.566
Gorgui Dieng,30.0,MEM,63,17.405,17:24,0.456,0.772,0.355,7.365,5.619,1.159,1.217,0.81,0.937,110,1.746,1.444,4.175,0.952,1.968,5.778,2.635,1.603,1.238,2.413,0.857,3.365,1.778,0.528,20.132
T.J. McConnell,28.0,IND,71,18.677,18:40,0.516,0.833,0.294,6.535,2.662,5.0,3.55,0.789,0.155,67,0.944,0.535,2.127,1.408,1.028,5.789,2.986,0.592,0.493,0.239,0.07,5.549,2.915,0.525,18.652
Derrick Favors,28.0,NOP,51,24.362,24:21,0.617,0.563,0.143,9.0,9.824,1.588,1.473,0.588,0.902,76,1.49,3.196,6.627,1.078,2.098,6.647,4.098,1.392,0.784,0.137,0.02,6.51,4.078,0.627,26.563
Cory Joseph,28.0,SAC,72,24.436,24:26,0.415,0.857,0.352,6.361,2.611,3.486,3.138,0.736,0.292,74,1.028,0.611,2.0,1.111,1.847,5.722,2.375,0.972,0.833,2.208,0.778,3.514,1.597,0.455,16.696
De'Anthony Melton,22.0,MEM,60,19.456,19:27,0.401,0.769,0.286,7.583,3.667,2.917,2.083,1.283,0.333,97,1.617,0.717,2.95,1.4,1.817,6.683,2.683,2.017,1.55,2.333,0.667,4.35,2.017,0.464,19.808
James Ennis III,29.0,ORL,69,18.346,18:20,0.446,0.806,0.325,6.58,3.551,0.913,1.086,0.507,0.319,57,0.826,1.029,2.522,0.841,1.986,5.203,2.319,1.42,1.145,2.449,0.797,2.754,1.522,0.553,13.848
Jeff Green,33.0,HOU,48,20.002,20:00,0.462,0.802,0.339,9.438,2.771,1.042,1.19,0.542,0.396,45,0.938,0.5,2.271,0.875,1.854,7.167,3.312,1.896,1.521,3.812,1.292,3.354,2.021,0.602,16.262
Royce O'Neale,27.0,UTA,71,28.866,28:51,0.433,0.764,0.377,6.338,5.479,2.535,2.951,0.831,0.451,91,1.282,0.38,5.099,0.859,2.845,5.141,2.225,0.775,0.592,3.437,1.296,1.704,0.93,0.545,19.701
Elfrid Payton,26.0,NYK,45,27.686,27:41,0.439,0.57,0.203,9.978,4.711,7.178,3.365,1.556,0.378,87,1.933,1.156,3.556,2.133,1.978,9.778,4.289,1.911,1.089,1.533,0.311,8.244,3.978,0.482,30.064
Nerlens Noel,26.0,OKC,61,18.474,18:28,0.684,0.755,0.333,7.361,4.918,0.934,0.864,0.967,1.492,150,2.459,1.492,3.426,1.082,2.721,4.41,3.016,1.738,1.311,0.049,0.016,4.361,3.0,0.688,20.959
JaVale McGee,32.0,LAL,68,16.619,16:37,0.637,0.646,0.5,6.559,5.735,0.544,0.673,0.529,1.382,130,1.912,1.838,3.897,0.809,2.338,4.5,2.868,1.206,0.779,0.088,0.044,4.412,2.824,0.64,19.184
